reproduccion_id,usuario_id,cancion_id,fecha,hora,duracion_escucha_seg,completada,modo_reproduccion,dispositivo
441,410,1820,2024-08-17,20:00,143.0,1,busqueda,pc
442,1113,1539,2024-08-21,14:00,374.0,1,\N,tablet
443,4517,472,2022-05-06,10:00,348.0,1,radio,tablet
444,696,1316,2022-12-22,13:00,268.0,1,radio,movil
445,1544,1775,2023-12-10,16:00,154.0,0,busqueda,movil
446,1063,275,2023-03-10,15:00,205.0,1,radio,movil
447,1487,934,2024-09-03,14:00,207.0,1,busqueda,movil
448,874,1349,2022-04-09,06:00,144.0,0,album,movil
449,2310,1078,2022-07-10,04:00,386.0,1,album,movil
450,1887,1193,2024-02-15,08:00,146.0,0,recomendacion,movil
451,130,1553,2023-09-02,07:00,156.0,0,recomendacion,movil
452,4121,1622,2023-05-21,11:00,282.0,1,radio,movil
453,4721,1437,2022-04-25,21:00,135.0,0,album,pc
454,1072,1322,2024-12-13,11:00,195.0,1,\N,movil
455,3439,1460,2023-09-28,13:00,244.0,1,recomendacion,movil
456,3647,1321,2023-08-17,13:00,180.0,1,playlist,movil
457,4666,1059,2024-11-30,23:00,120.0,0,playlist,movil
458,2668,1267,2023-04-06,21:00,93.0,0,recomendacion,pc
459,530,236,2022-10-04,18:00,95.0,0,album,tablet
460,2722,1969,2023-04-16,22:00,141.0,1,busqueda,movil
461,3993,1170,2024-08-01,09:00,278.0,1,album,pc
462,4780,777,2024-10-31,22:00,190.0,0,recomendacion,movil
463,4672,176,2024-10-07,17:00,293.0,0,album,tablet
464,4507,1471,2022-10-04,01:00,216.0,1,playlist,movil
465,1458,1034,2022-07-19,18:00,223.0,0,radio,movil
466,2637,1001,2023-01-09,12:00,245.0,1,busqueda,movil
467,3257,912,2022-03-29,15:00,272.0,1,playlist,pc
468,2173,1293,2024-11-13,00:00,141.0,0,album,tablet
469,1430,991,2023-07-13,07:00,85.0,0,recomendacion,movil
470,1053,1269,2024-03-18,13:00,296.0,1,playlist,movil
471,1019,1201,2023-12-09,05:00,228.0,1,playlist,movil
472,2098,422,2023-01-04,17:00,70.0,0,radio,movil
473,3666,1393,2024-08-06,13:00,155.0,1,busqueda,movil
474,2743,1090,2022-09-24,12:00,175.0,0,playlist,movil
475,4836,897,2022-01-19,11:00,205.0,1,\N,movil
476,1494,1777,2024-09-04,04:00,339.0,1,radio,tablet
477,4723,1222,2022-06-24,22:00,393.0,1,radio,pc
478,3378,1238,2024-03-15,21:00,149.0,0,playlist,movil
479,1395,594,2024-07-29,06:00,\N,0,recomendacion,pc
480,414,447,2023-05-17,19:00,363.0,1,radio,tablet
481,2969,668,2024-02-01,18:00,175.0,1,radio,movil
482,87,972,2024-09-29,07:00,33.0,0,radio,movil
483,1835,1337,2022-12-27,15:00,277.0,1,radio,pc
484,3402,1535,2023-07-03,22:00,235.0,1,album,pc
485,4993,1429,2024-02-15,05:00,399.0,1,radio,movil
486,4695,809,2023-04-30,05:00,261.0,1,radio,movil
487,2443,524,2023-11-15,13:00,158.0,1,playlist,tablet
488,4958,1714,2023-10-15,03:00,\N,1,radio,movil
489,506,1336,2023-03-22,23:00,163.0,1,playlist,pc
490,633,797,2022-04-21,12:00,137.0,1,radio,tablet
491,4108,222,2022-04-24,20:00,339.0,1,busqueda,movil
492,3903,1534,2023-02-05,20:00,\N,1,album,movil
493,1312,989,2024-05-01,12:00,93.0,0,recomendacion,movil
494,4458,804,2023-10-12,16:00,397.0,1,playlist,pc
495,4234,1214,2023-11-17,11:00,239.0,1,radio,movil
496,4816,1885,2022-07-02,23:00,156.0,1,recomendacion,movil
497,4499,375,2022-07-16,10:00,428.0,0,recomendacion,pc
498,860,435,2023-05-22,09:00,110.0,0,album,tablet
499,3447,41,2024-08-22,20:00,202.0,1,recomendacion,movil
500,4094,988,2023-08-12,03:00,360.0,1,recomendacion,movil
501,1416,1435,2022-05-19,15:00,279.0,1,recomendacion,movil
502,697,969,2023-12-25,19:00,387.0,1,busqueda,movil
503,1283,318,2023-11-20,15:00,302.0,1,album,movil
504,212,1781,2023-10-24,15:00,121.0,0,album,movil
505,1453,1246,2022-10-30,14:00,70.0,0,album,movil
506,4079,213,2024-06-17,15:00,385.0,1,busqueda,tablet
507,1284,841,2024-04-19,10:00,357.0,1,radio,tablet
508,2949,658,2023-06-29,13:00,121.0,1,recomendacion,movil
509,81,1891,2023-05-18,06:00,291.0,0,playlist,movil
510,4423,984,2024-12-13,14:00,332.0,1,busqueda,movil
511,2773,1112,2022-02-22,18:00,315.0,1,playlist,movil
512,4556,1823,2022-08-11,00:00,331.0,1,recomendacion,movil
513,2130,520,2024-10-04,19:00,\N,1,album,tablet
514,4490,1956,2024-07-03,15:00,143.0,1,radio,movil
515,2708,497,2023-08-29,13:00,39.0,0,radio,movil
516,4703,837,2024-06-25,11:00,60.0,0,recomendacion,movil
517,3526,1884,2022-10-30,06:00,267.0,0,playlist,movil
518,1791,994,2023-12-08,00:00,292.0,1,radio,movil
519,2566,103,2023-05-17,11:00,325.0,1,recomendacion,pc
520,32,518,2023-08-17,00:00,122.0,1,playlist,movil
521,4618,875,2024-09-06,20:00,337.0,1,busqueda,tablet
522,3357,774,2024-09-23,14:00,171.0,1,busqueda,movil
523,763,900,2022-08-24,16:00,258.0,0,album,movil
524,1680,1258,2024-03-07,14:00,230.0,1,busqueda,tablet
525,2454,1037,2024-12-09,14:00,187.0,0,busqueda,movil
526,928,1638,2024-07-16,06:00,314.0,1,busqueda,movil
527,4923,1911,2023-06-25,22:00,166.0,1,album,movil
528,3924,514,2023-10-18,08:00,206.0,1,album,pc
529,651,291,2024-06-17,17:00,175.0,1,radio,pc
530,596,1609,2024-06-29,11:00,327.0,0,recomendacion,movil
531,3059,1010,2024-11-29,13:00,346.0,1,album,pc
532,4872,83,2022-09-17,17:00,198.0,1,\N,movil
533,2619,588,2023-10-25,16:00,198.0,1,album,pc
534,2985,583,2024-02-17,10:00,370.0,1,playlist,movil
535,1515,595,2023-04-04,11:00,169.0,1,radio,tablet
536,1544,1250,2022-07-31,23:00,226.0,1,playlist,movil
537,1657,762,2024-04-12,11:00,59.0,0,busqueda,smart_speaker
538,4795,1374,2024-08-25,10:00,238.0,1,album,movil
539,984,1218,2024-10-28,08:00,519.0,1,recomendacion,tablet
540,2665,1297,2024-09-28,18:00,246.0,1,recomendacion,movil
541,3901,390,2022-10-27,19:00,179.0,1,album,pc
542,3841,934,2022-04-08,15:00,207.0,1,recomendacion,movil
543,3153,844,2023-05-22,21:00,366.0,1,recomendacion,movil
544,2670,1905,2024-10-18,14:00,371.0,1,busqueda,movil
545,380,909,2023-07-23,23:00,163.0,0,recomendacion,tablet
546,142,1903,2022-02-25,16:00,300.0,1,album,tablet
547,1211,919,2022-10-30,12:00,305.0,1,radio,tablet
548,2493,1374,2023-05-02,00:00,238.0,1,radio,pc
549,3622,655,2022-09-05,04:00,313.0,1,radio,tablet
550,2587,1134,2022-12-04,09:00,370.0,1,recomendacion,movil
551,4146,1375,2024-07-31,17:00,509.0,1,busqueda,movil
552,19,747,2023-02-15,17:00,214.0,1,recomendacion,movil
553,4273,445,2024-09-04,07:00,199.0,0,radio,movil
554,1556,1746,2022-02-19,11:00,396.0,1,radio,movil
555,1053,1096,2023-01-08,03:00,229.0,1,album,movil
556,1501,991,2024-07-10,19:00,143.0,0,album,movil
557,4561,1579,2024-07-10,16:00,280.0,1,recomendacion,pc
558,1825,969,2022-12-16,10:00,387.0,1,radio,movil
559,4336,762,2023-01-29,15:00,191.0,1,recomendacion,tablet
560,4112,419,2023-06-19,17:00,64.0,0,recomendacion,pc
561,1327,408,2022-09-11,12:00,234.0,1,\N,movil
562,3890,985,2022-04-05,22:00,369.0,1,recomendacion,pc
563,1995,1506,2023-12-30,13:00,177.0,0,playlist,pc
564,3621,986,2023-10-15,22:00,26.0,0,\N,tablet
565,2689,1410,2023-08-25,01:00,282.0,0,recomendacion,pc
566,4429,1868,2022-05-13,01:00,367.0,1,radio,pc
567,3969,1032,2022-11-06,08:00,187.0,1,radio,movil
568,175,314,2022-11-02,02:00,186.0,1,busqueda,movil
569,3825,1506,2022-06-25,11:00,165.0,0,playlist,tablet
570,4285,1375,2024-04-11,13:00,387.0,1,playlist,pc
571,3005,1290,2022-06-26,11:00,217.0,1,album,movil
572,2257,903,2023-08-06,00:00,129.0,1,playlist,movil
573,2555,688,2022-03-26,20:00,\N,1,recomendacion,tablet
574,3913,48,2022-10-10,06:00,360.0,1,recomendacion,movil
575,3150,636,2022-03-18,22:00,214.0,1,album,movil
576,2854,1514,2023-11-12,12:00,181.0,1,recomendacion,movil
577,1846,1615,2022-03-25,22:00,134.0,1,album,movil
578,1148,1784,2024-04-06,10:00,270.0,1,recomendacion,movil
579,4293,1495,2022-07-19,14:00,140.0,1,busqueda,tablet
580,3334,823,2023-01-12,10:00,28.0,0,playlist,movil
581,4848,1858,2023-06-17,11:00,296.0,0,recomendacion,movil
582,1358,1725,2024-05-04,13:00,376.0,1,recomendacion,movil
583,3585,105,2024-02-11,05:00,283.0,1,radio,movil
584,114,1951,2023-03-08,04:00,397.0,1,radio,pc
585,4596,211,2024-04-12,23:00,440.0,1,recomendacion,pc
586,890,1392,2023-08-26,12:00,131.0,1,playlist,tablet
587,2667,535,2022-07-27,13:00,108.0,0,busqueda,movil
588,1269,1774,2024-06-18,09:00,317.0,1,album,movil
589,4101,927,2024-06-22,12:00,189.0,1,album,movil
590,4788,1929,2023-12-28,22:00,152.0,1,playlist,pc
591,4142,1264,2022-05-03,16:00,71.0,0,album,movil
592,2760,1586,2023-03-28,05:00,156.0,1,playlist,movil
593,676,543,2023-07-23,07:00,139.0,0,radio,movil
594,2171,538,2023-11-13,02:00,104.0,0,busqueda,movil
595,4098,1516,2023-08-05,23:00,367.0,1,radio,pc
596,3024,527,2023-08-09,18:00,199.0,1,recomendacion,tablet
597,3793,1143,2022-08-23,20:00,320.0,1,radio,movil
598,4940,388,2024-05-27,07:00,59.0,0,recomendacion,movil
599,1350,640,2024-03-14,22:00,253.0,0,playlist,tablet
600,992,637,2024-09-22,09:00,330.0,1,busqueda,movil
601,3567,1421,2022-01-07,19:00,394.0,1,busqueda,smart_speaker
602,2798,790,2022-11-14,12:00,219.0,1,radio,movil
603,1703,1093,2022-11-09,20:00,294.0,1,busqueda,movil
604,73,1179,2023-12-07,04:00,221.0,1,album,movil
605,3943,695,2024-01-12,18:00,174.0,1,recomendacion,pc
606,4183,1853,2024-10-27,16:00,270.0,1,album,tablet
607,3857,148,2022-01-28,13:00,396.0,1,busqueda,movil
608,1511,1345,2022-03-08,17:00,308.0,1,playlist,pc
609,3850,325,2023-05-24,07:00,205.0,1,radio,movil
610,3519,900,2022-09-14,14:00,391.0,1,busqueda,movil
611,1013,1190,2024-11-03,19:00,380.0,1,radio,tablet
612,3751,1542,2024-07-03,17:00,146.0,1,recomendacion,movil
613,1589,1613,2023-08-16,11:00,234.0,1,busqueda,movil
614,3304,838,2024-10-10,07:00,312.0,1,recomendacion,movil
615,2707,471,2022-01-10,22:00,261.0,1,radio,movil
616,1530,66,2024-10-23,09:00,338.0,1,album,smart_speaker
617,4890,31,2022-08-08,14:00,320.0,1,album,pc
618,1636,209,2024-12-29,08:00,325.0,1,playlist,pc
619,3261,825,2024-11-14,00:00,274.0,1,album,movil
620,4406,120,2023-05-27,12:00,162.0,0,recomendacion,movil
621,590,226,2024-01-19,22:00,272.0,1,album,tablet
622,773,737,2024-09-18,15:00,239.0,1,playlist,tablet
623,692,45,2023-10-13,15:00,322.0,1,playlist,movil
624,1503,483,2024-10-21,13:00,190.0,0,radio,movil
625,3362,1870,2022-03-19,22:00,99.0,0,busqueda,movil
626,4958,270,2024-10-09,15:00,352.0,1,busqueda,movil
627,4508,1427,2022-08-03,17:00,212.0,1,radio,pc
628,2005,691,2022-07-23,22:00,259.0,1,playlist,movil
629,272,159,2022-05-04,15:00,395.0,1,\N,movil
630,145,809,2024-10-13,22:00,261.0,1,recomendacion,movil
631,3913,1316,2022-05-12,02:00,\N,1,radio,movil
632,3066,102,2024-12-23,13:00,64.0,0,playlist,tablet
633,1344,233,2024-03-12,15:00,\N,1,album,movil
634,442,1077,2024-08-22,23:00,248.0,1,busqueda,movil
635,1598,1268,2023-02-09,16:00,170.0,1,album,movil
636,2796,1732,2022-02-23,22:00,180.0,0,radio,movil
637,1453,1336,2022-03-23,14:00,136.0,0,busqueda,movil
638,4377,1727,2024-07-08,16:00,316.0,1,album,movil
639,4366,241,2022-12-11,13:00,130.0,0,recomendacion,tablet
640,4710,929,2023-03-01,08:00,330.0,1,busqueda,pc
641,2431,1214,2023-06-09,01:00,239.0,1,recomendacion,smart_speaker
642,3014,598,2023-08-29,14:00,325.0,1,recomendacion,movil
643,2958,1230,2024-04-02,19:00,265.0,1,playlist,movil
644,4703,356,2024-08-31,19:00,79.0,0,album,movil
645,4905,1712,2024-03-29,12:00,362.0,1,busqueda,pc
646,2995,1328,2024-01-07,23:00,225.0,1,busqueda,movil
647,2957,80,2023-05-15,15:00,389.0,1,radio,movil
648,445,1499,2022-03-06,15:00,161.0,1,album,movil
649,638,1626,2022-07-14,16:00,226.0,1,recomendacion,movil
650,1581,430,2024-10-21,00:00,187.0,1,busqueda,movil
651,2168,38,2024-05-11,15:00,347.0,1,radio,movil
652,1638,1887,2022-03-05,04:00,51.0,0,radio,movil
653,3140,112,2022-12-07,23:00,330.0,1,radio,movil
654,3165,817,2023-07-20,06:00,126.0,0,radio,tablet
655,4504,1953,2022-07-13,11:00,380.0,1,playlist,movil
656,3678,248,2024-08-31,04:00,295.0,1,busqueda,pc
657,2049,95,2024-08-10,22:00,201.0,1,recomendacion,movil
658,603,1225,2024-01-12,01:00,223.0,0,radio,movil
659,1907,1306,2024-06-22,19:00,171.0,1,album,movil
660,713,967,2024-01-18,16:00,132.0,0,busqueda,smart_speaker
661,231,308,2022-08-13,08:00,279.0,0,radio,tablet
662,446,813,2024-09-07,23:00,175.0,1,playlist,smart_speaker
663,1374,1981,2022-12-12,11:00,304.0,1,radio,movil
664,2466,1188,2024-06-27,11:00,370.0,1,radio,pc
665,1053,1461,2023-11-22,08:00,126.0,1,recomendacion,movil
666,2850,335,2024-10-07,17:00,255.0,1,recomendacion,movil
667,4282,1279,2024-08-09,22:00,144.0,0,playlist,tablet
668,4538,1766,2024-04-01,20:00,234.0,1,playlist,movil
669,929,192,2023-10-12,21:00,163.0,1,busqueda,movil
670,4103,639,2022-08-26,06:00,88.0,0,radio,movil
671,1671,909,2023-03-21,04:00,278.0,1,busqueda,movil
672,5,1398,2022-07-09,15:00,194.0,1,busqueda,tablet
673,4447,721,2023-10-13,16:00,375.0,1,album,pc
674,1002,1331,2023-06-05,00:00,56.0,0,radio,movil
675,3170,214,2022-07-02,13:00,\N,1,playlist,movil
676,3703,437,2022-08-01,17:00,315.0,1,recomendacion,tablet
677,243,1921,2022-06-29,14:00,236.0,1,recomendacion,tablet
678,3457,532,2024-02-19,12:00,181.0,1,playlist,pc
679,1064,1600,2023-10-12,11:00,221.0,1,radio,movil
680,616,252,2022-11-01,21:00,339.0,1,busqueda,tablet
681,572,1713,2022-12-20,12:00,325.0,1,radio,pc
682,3243,1931,2023-10-12,21:00,326.0,1,recomendacion,movil
683,512,1320,2022-10-26,06:00,353.0,1,busqueda,pc
684,650,866,2022-09-16,17:00,76.0,0,album,movil
685,4896,1657,2024-11-27,20:00,197.0,1,busqueda,pc
686,3462,801,2022-11-01,10:00,132.0,1,radio,movil
687,2661,386,2023-08-11,12:00,129.0,0,radio,smart_speaker
688,2577,20,2023-07-08,15:00,198.0,1,busqueda,movil
689,1747,975,2022-07-31,04:00,177.0,0,album,smart_speaker
690,1984,1296,2023-08-19,16:00,\N,1,radio,pc
691,4388,878,2022-04-04,17:00,370.0,1,busqueda,tablet
692,439,229,2024-07-16,18:00,395.0,1,album,smart_speaker
693,2644,1299,2022-01-29,09:00,81.0,0,radio,movil
694,1970,488,2023-09-20,20:00,237.0,1,recomendacion,pc
695,4940,979,2024-08-18,08:00,216.0,1,recomendacion,movil
696,2973,1714,2024-01-08,07:00,175.0,1,radio,pc
697,34,1629,2023-10-17,02:00,398.0,1,playlist,movil
698,3260,1141,2022-08-25,15:00,389.0,1,playlist,movil
699,175,671,2024-01-05,07:00,178.0,0,playlist,movil
700,4674,314,2023-12-19,14:00,186.0,1,radio,tablet
701,4140,102,2022-11-10,13:00,293.0,1,recomendacion,movil
702,3490,1925,2022-12-19,11:00,134.0,1,busqueda,tablet
703,3124,364,2023-07-06,02:00,272.0,0,recomendacion,tablet
704,4365,1507,2022-02-23,15:00,23.0,0,album,pc
705,1230,1967,2022-07-02,18:00,139.0,1,recomendacion,movil
706,4542,305,2023-11-12,15:00,51.0,0,playlist,movil
707,3982,1021,2023-01-15,10:00,436.0,1,recomendacion,smart_speaker
708,3514,253,2023-12-06,22:00,235.0,1,playlist,movil
709,2288,1621,2023-06-19,05:00,281.0,1,radio,movil
710,2585,1333,2023-01-22,06:00,171.0,1,busqueda,movil
711,830,1385,2023-01-04,22:00,253.0,0,album,movil
712,1954,1836,2022-03-13,13:00,123.0,1,recomendacion,movil
713,2356,294,2024-07-21,03:00,230.0,1,busqueda,movil
714,2704,464,2022-10-06,17:00,174.0,0,playlist,pc
715,4485,1007,2024-01-16,12:00,149.0,1,recomendacion,pc
716,1493,1001,2023-04-04,13:00,245.0,1,radio,movil
717,816,865,2022-11-02,09:00,28.0,0,album,movil
718,850,209,2022-06-24,08:00,325.0,1,album,movil
719,241,974,2023-03-01,03:00,255.0,1,playlist,movil
720,3318,1996,2022-12-31,20:00,153.0,1,busqueda,movil
721,1143,1686,2022-08-01,08:00,56.0,0,album,smart_speaker
722,2043,1073,2022-03-10,15:00,190.0,0,radio,movil
723,4715,624,2022-05-02,22:00,222.0,1,playlist,movil
724,4316,1997,2023-05-25,14:00,209.0,1,recomendacion,movil
725,1389,254,2023-02-25,13:00,187.0,1,radio,pc
726,444,1057,2023-01-16,07:00,253.0,1,recomendacion,pc
727,3051,219,2023-03-05,13:00,204.0,1,radio,pc
728,4904,1116,2023-09-10,09:00,341.0,1,album,movil
729,2280,1332,2022-01-07,07:00,216.0,1,album,tablet
730,1712,913,2022-09-10,04:00,323.0,1,busqueda,pc
731,3001,642,2024-03-21,08:00,136.0,1,radio,movil
732,1906,1881,2022-02-01,00:00,359.0,1,recomendacion,movil
733,1675,1879,2024-11-28,06:00,235.0,1,playlist,pc
734,4550,1662,2024-11-12,01:00,373.0,1,album,pc
735,475,1651,2024-11-25,23:00,283.0,0,radio,movil
736,4223,996,2022-12-06,23:00,66.0,0,busqueda,movil
737,822,658,2024-05-22,19:00,40.0,0,playlist,movil
738,3124,842,2024-07-02,19:00,361.0,1,playlist,tablet
739,1909,186,2024-04-02,09:00,136.0,1,playlist,movil
740,855,1973,2024-06-01,17:00,132.0,1,album,pc
741,4015,421,2022-02-22,16:00,58.0,0,playlist,tablet
742,633,1992,2023-04-17,14:00,199.0,1,album,tablet
743,1731,57,2024-09-21,15:00,188.0,1,recomendacion,tablet
744,120,588,2022-10-08,21:00,104.0,0,playlist,pc
745,791,802,2024-09-03,07:00,309.0,1,busqueda,movil
746,4579,553,2022-09-18,10:00,72.0,0,busqueda,pc
747,2691,1710,2022-05-05,19:00,215.0,1,playlist,movil
748,1793,788,2023-11-18,17:00,122.0,0,playlist,pc
749,3689,326,2022-09-22,01:00,18.0,0,radio,movil
750,2571,1425,2022-02-16,20:00,545.0,0,playlist,movil
751,2155,569,2024-04-28,14:00,279.0,1,radio,movil
752,3664,540,2022-06-12,19:00,273.0,1,busqueda,movil
753,2962,1852,2023-06-18,02:00,199.0,1,busqueda,movil
754,2299,20,2023-10-30,13:00,198.0,1,playlist,movil
755,2589,1232,2024-03-17,16:00,134.0,0,playlist,movil
756,2110,1770,2022-05-27,08:00,187.0,1,playlist,tablet
757,4415,107,2023-12-16,17:00,363.0,1,recomendacion,movil
758,2227,1953,2022-05-28,20:00,380.0,1,busqueda,pc
759,112,83,2022-01-12,23:00,19.0,0,radio,tablet
760,2064,1277,2023-06-06,20:00,337.0,1,album,movil
761,4387,1659,2023-08-29,18:00,284.0,1,radio,pc
762,4519,1190,2022-02-08,11:00,380.0,1,radio,movil
763,3634,865,2024-05-20,07:00,170.0,1,recomendacion,movil
764,4936,679,2022-03-22,17:00,55.0,0,playlist,pc
765,875,1624,2022-12-16,16:00,190.0,0,busqueda,movil
766,963,754,2022-05-03,15:00,348.0,1,busqueda,movil
767,177,900,2023-05-08,06:00,46.0,0,busqueda,tablet
768,2249,986,2022-05-26,16:00,71.0,0,radio,tablet
769,832,1282,2023-01-22,19:00,121.0,1,album,tablet
770,997,1196,2022-11-17,18:00,277.0,1,album,movil
771,3079,205,2024-01-12,10:00,306.0,1,busqueda,movil
772,3436,580,2023-07-24,13:00,174.0,1,recomendacion,movil
773,2526,173,2023-01-04,10:00,287.0,0,recomendacion,movil
774,1984,1770,2022-05-18,21:00,187.0,1,busqueda,pc
775,4880,1674,2024-10-06,22:00,209.0,0,busqueda,movil
776,2181,1875,2022-07-09,17:00,145.0,0,recomendacion,pc
777,41,1177,2023-09-19,01:00,224.0,1,recomendacion,movil
778,1923,1807,2023-06-07,21:00,49.0,0,busqueda,tablet
779,150,1319,2024-10-27,13:00,72.0,0,radio,pc
780,4688,963,2024-05-06,20:00,125.0,0,busqueda,movil
781,1213,719,2023-05-24,11:00,353.0,1,recomendacion,movil
782,1039,1735,2024-07-19,05:00,221.0,1,radio,movil
783,3544,871,2024-06-10,20:00,155.0,1,playlist,movil
784,4927,389,2022-06-17,15:00,30.0,0,busqueda,movil
785,1726,232,2022-09-16,11:00,332.0,1,radio,pc
786,2909,862,2022-02-01,15:00,239.0,0,playlist,tablet
787,3573,1503,2022-02-23,16:00,213.0,0,recomendacion,movil
788,2483,1753,2024-05-01,14:00,283.0,1,radio,movil
789,2912,1649,2022-08-16,11:00,361.0,1,\N,pc
790,150,1428,2022-10-04,23:00,136.0,1,busqueda,pc
791,294,1311,2023-06-09,15:00,285.0,0,busqueda,smart_speaker
792,1774,1005,2022-09-28,13:00,155.0,1,recomendacion,smart_speaker
793,2760,1454,2023-07-06,12:00,395.0,1,radio,movil
794,2772,1413,2023-03-08,10:00,385.0,1,busqueda,tablet
795,2798,1950,2022-02-24,23:00,190.0,1,album,movil
796,3852,268,2024-08-21,22:00,199.0,1,album,movil
797,2679,1377,2024-08-30,12:00,198.0,1,playlist,movil
798,1291,1507,2023-07-13,20:00,119.0,0,playlist,movil
799,3471,1661,2023-04-26,13:00,386.0,1,album,pc
800,2509,542,2024-08-09,12:00,253.0,1,recomendacion,movil
801,2953,95,2023-08-08,08:00,201.0,1,radio,pc
802,1835,980,2022-07-30,12:00,343.0,1,recomendacion,pc
803,4023,218,2023-06-09,06:00,273.0,1,playlist,movil
804,3509,1192,2022-08-17,13:00,195.0,1,radio,movil
805,1442,706,2022-12-22,12:00,369.0,1,playlist,movil
806,3903,1086,2023-12-16,12:00,184.0,1,album,movil
807,378,44,2023-03-03,02:00,166.0,1,\N,pc
808,3935,614,2022-02-07,07:00,189.0,1,radio,movil
809,2284,1277,2022-12-26,19:00,337.0,1,playlist,smart_speaker
810,2888,1859,2024-02-16,16:00,153.0,1,album,smart_speaker
811,2154,81,2023-09-08,12:00,157.0,1,recomendacion,movil
812,4912,1855,2022-11-15,15:00,135.0,1,busqueda,movil
813,673,1339,2023-12-16,04:00,172.0,1,album,movil
814,4938,1950,2022-05-02,23:00,148.0,1,radio,pc
815,4702,1941,2023-06-04,06:00,106.0,0,album,movil
816,2352,1816,2024-09-13,11:00,129.0,1,radio,pc
817,3927,495,2023-05-12,13:00,155.0,1,busqueda,tablet
818,80,1672,2022-04-20,18:00,55.0,0,radio,pc
819,650,930,2022-10-07,16:00,208.0,1,radio,movil
820,2704,722,2022-11-21,12:00,137.0,1,recomendacion,pc
821,2501,1384,2022-10-26,11:00,75.0,0,radio,movil
822,4575,1472,2022-10-22,12:00,385.0,1,recomendacion,tablet
823,4314,1167,2023-05-08,18:00,230.0,0,album,movil
824,3625,340,2024-12-14,23:00,240.0,1,radio,pc
825,684,107,2024-02-25,22:00,363.0,1,album,tablet
826,3121,643,2024-02-12,21:00,224.0,1,playlist,movil
827,609,1364,2023-10-11,14:00,359.0,1,busqueda,tablet
828,66,943,2022-02-11,09:00,45.0,0,busqueda,tablet
829,2036,935,2023-05-26,18:00,373.0,1,radio,pc
830,817,597,2024-01-17,14:00,303.0,1,busqueda,pc
831,4772,430,2023-10-13,01:00,187.0,1,playlist,movil
832,2649,1047,2022-03-04,21:00,151.0,1,album,smart_speaker
833,3909,118,2022-07-07,20:00,182.0,1,playlist,movil
834,1562,189,2024-08-02,09:00,240.0,0,playlist,smart_speaker
835,56,379,2024-10-20,23:00,190.0,0,radio,pc
836,1934,1708,2023-03-13,14:00,313.0,1,playlist,movil
837,47,201,2022-06-20,20:00,220.0,1,recomendacion,movil
838,629,1694,2022-12-18,12:00,50.0,0,album,movil
839,1,852,2023-06-19,00:00,172.0,1,busqueda,movil
840,4863,874,2023-07-07,20:00,23.0,0,busqueda,smart_speaker
841,2219,512,2022-06-24,23:00,149.0,1,busqueda,movil
842,4564,1457,2024-08-22,05:00,18.0,0,busqueda,movil
843,2588,1529,2022-04-18,04:00,326.0,1,playlist,movil
844,3330,120,2023-11-03,15:00,48.0,0,recomendacion,movil
845,2245,1632,2023-01-26,19:00,263.0,0,recomendacion,tablet
846,2682,526,2024-06-14,12:00,225.0,0,radio,movil
847,2867,17,2022-11-03,12:00,53.0,0,radio,movil
848,3169,1210,2023-06-19,19:00,94.0,0,recomendacion,pc
849,4031,692,2024-04-29,19:00,64.0,0,album,tablet
850,896,1625,2024-10-18,18:00,384.0,1,playlist,tablet
851,4558,44,2024-02-23,02:00,137.0,0,busqueda,movil
852,345,1141,2023-12-27,22:00,389.0,1,recomendacion,movil
853,2672,1818,2024-02-21,21:00,222.0,1,busqueda,smart_speaker
854,2286,1530,2022-07-07,22:00,169.0,1,busqueda,movil
855,4045,1620,2022-10-24,18:00,291.0,1,playlist,pc
856,531,673,2023-12-11,20:00,68.0,0,recomendacion,pc
857,1449,842,2024-04-30,23:00,361.0,1,radio,movil
858,2088,129,2022-03-30,11:00,372.0,1,recomendacion,pc
