chart_id,cancion_id,semana,posicion,streams_semana,semanas_en_chart
2889,594,2022-09-10,4,301639,41
2890,1377,2023-01-28,12,951985,49
2891,293,2022-11-05,19,351887,42
2892,406,2022-10-08,36,285207,1
2893,1161,2023-09-30,26,536256,33
2894,1178,2022-01-22,2,387195,42
2895,565,2023-03-25,27,431166,6
2896,859,2022-07-23,17,311291,43
2897,64,2023-12-23,46,358569,4
2898,1835,2023-02-25,39,68319,6
2899,339,2023-02-04,33,1350376,50
2900,40,2022-08-27,16,65524,47
2901,1763,2023-05-27,9,790989,26
2902,1087,2023-01-07,36,227102,43
2903,1582,2023-12-09,7,109534,34
2904,1856,2022-05-28,15,520412,3
2905,6,2023-11-18,11,663708,7
2906,924,2022-03-26,45,547398,31
2907,1808,2023-08-05,17,479109,15
2908,802,2023-02-11,1,434136,31
2909,1260,2023-06-10,40,439416,19
2910,253,2022-02-05,20,1052802,18
2911,670,2023-05-13,16,97239,49
2912,357,2022-02-19,20,135612,3
2913,479,2023-06-03,42,887391,36
2914,821,2023-10-21,27,230513,40
2915,1491,2023-03-18,15,788241,47
2916,826,2023-06-10,18,267469,20
2917,854,2022-07-30,5,1347875,20
2918,1559,2022-10-08,26,215179,46
2919,1208,2022-10-08,27,328344,9
2920,1000,2022-07-16,13,136487,12
2921,622,2023-03-25,31,599332,11
2922,1892,2022-12-17,18,307819,10
2923,1930,2023-12-23,16,1466842,11
2924,453,2023-02-04,49,57936,18
2925,1018,2023-10-21,30,295226,44
2926,1423,2023-07-22,22,61956,10
2927,121,2023-05-06,23,249524,8
2928,1631,2023-02-04,18,289215,9
2929,1232,2022-01-08,30,199294,13
2930,1248,2022-08-13,14,197542,30
2931,1985,2022-12-17,28,200592,12
2932,516,2022-07-16,41,204797,34
2933,1871,2022-02-12,9,215842,19
2934,196,2022-02-26,39,1002905,6
2935,1385,2022-01-29,8,69918,24
2936,1368,2023-01-07,17,2300846,17
2937,1450,2022-11-05,45,215310,49
2938,236,2022-03-19,21,64172,39
2939,1397,2022-02-12,21,146282,8
2940,743,2023-01-28,31,1472504,44
2941,1397,2022-10-29,20,3050449,2
2942,260,2022-04-23,26,191681,20
2943,913,2023-05-20,47,177736,37
2944,1884,2023-07-29,3,954219,14
2945,1441,2023-04-15,27,1277937,13
2946,638,2022-02-26,27,575427,19
2947,1964,2023-03-18,3,1423034,36
2948,1495,2023-12-09,38,1547990,6
2949,669,2022-09-10,19,762909,18
2950,557,2022-06-11,35,264398,35
2951,412,2022-10-15,19,130941,4
2952,1437,2022-06-04,2,414566,48
2953,1031,2022-04-02,12,220970,52
2954,811,2023-06-10,38,113066,48
2955,1420,2023-09-30,7,300434,39
2956,1399,2022-12-24,27,376738,48
2957,1933,2023-10-28,22,592334,51
2958,630,2022-02-19,8,174961,22
2959,690,2022-04-16,16,1064350,48
2960,1844,2023-09-02,19,152554,11
2961,1565,2023-06-17,18,2994410,49
2962,1786,2022-08-13,21,456956,45
2963,1949,2023-02-04,16,129405,33
2964,315,2022-12-31,34,949070,9
2965,1278,2022-05-14,13,196334,15
2966,1238,2023-07-01,44,154320,44
2967,266,2022-03-26,18,122393,16
2968,1152,2022-05-28,12,450249,3
2969,140,2023-01-07,2,1107333,15
2970,18,2023-10-21,34,1187047,30
2971,697,2022-05-28,38,819999,37
2972,1763,2023-10-28,49,485476,27
2973,1919,2023-12-23,24,427387,45
2974,1358,2022-10-22,29,284020,4
2975,954,2022-07-23,20,72533,37
2976,1911,2023-09-23,13,955742,36
2977,275,2023-10-07,16,3823435,1
2978,1871,2023-03-11,5,1318186,40
2979,661,2022-12-03,5,1401819,42
2980,145,2022-08-27,12,252649,1
2981,868,2022-11-12,8,102294,17
2982,240,2022-03-12,42,1076236,15
2983,452,2023-11-25,20,771559,47
2984,1484,2023-05-27,32,297454,23
2985,39,2022-06-18,20,946612,42
2986,1853,2023-02-11,24,124676,20
2987,1115,2023-09-09,44,576462,20
2988,1882,2022-01-15,16,1582904,32
2989,226,2023-01-28,17,1256302,30
2990,1867,2022-12-17,46,765331,15
2991,673,2022-09-24,11,205020,3
2992,1411,2022-11-19,42,104106,41
2993,757,2022-05-21,1,246325,24
2994,1082,2022-05-28,4,530321,3
2995,1242,2023-12-02,14,240268,22
2996,1819,2023-01-07,28,316462,25
2997,992,2023-11-11,50,308427,50
2998,538,2022-03-05,34,254606,47
2999,44,2022-04-30,2,1334915,21
3000,1010,2023-11-18,2,242796,24
3001,241,2022-11-19,27,2570079,20
3002,1673,2023-06-24,11,167439,35
3003,1983,2023-07-29,24,1080309,23
3004,674,2022-05-07,42,709013,52
3005,368,2022-09-03,47,602524,34
3006,1089,2022-07-23,21,344707,3
3007,1969,2023-10-07,36,898007,35
3008,474,2022-10-01,18,388852,17
3009,38,2023-11-04,15,122825,4
3010,119,2023-05-27,6,214597,7
3011,381,2022-11-12,24,150709,18
3012,883,2022-05-14,6,471535,39
3013,1120,2023-11-11,1,582693,31
3014,1484,2022-07-09,8,254687,11
3015,399,2023-10-07,42,70158,36
3016,201,2022-08-13,45,587551,23
3017,454,2023-01-07,7,81981,8
3018,1568,2023-08-19,31,1735918,16
3019,326,2022-07-16,25,1141414,49
3020,23,2023-06-24,48,938578,14
3021,981,2022-02-12,10,279071,27
3022,1528,2022-08-27,26,733231,46
3023,1155,2023-07-08,31,73468,47
3024,382,2023-11-11,28,96954,21
3025,216,2023-12-23,6,391149,42
3026,936,2022-12-10,4,491869,40
3027,1750,2022-06-25,15,778252,49
3028,258,2022-08-27,4,226707,43
3029,925,2023-11-04,4,441103,4
3030,470,2022-01-15,27,82291,47
3031,1746,2022-06-04,21,368258,24
3032,1556,2023-10-07,1,606244,13
3033,199,2023-05-20,3,2334978,24
3034,797,2022-09-03,47,780423,49
3035,1452,2023-09-16,42,2749812,1
3036,1973,2023-09-09,5,394493,17
3037,248,2023-07-29,8,333655,44
3038,648,2022-07-02,6,948505,44
3039,686,2023-04-22,16,360306,13
3040,1586,2022-01-08,38,755576,3
3041,1344,2022-10-08,19,2651781,27
3042,30,2023-01-28,4,694757,46
3043,1728,2022-09-17,36,57203,17
3044,132,2023-05-27,4,149398,14
3045,931,2023-10-14,33,211667,50
3046,1960,2022-07-30,18,913366,33
3047,1434,2023-02-04,47,1395104,39
3048,1722,2022-10-15,15,574479,15
3049,79,2023-07-22,12,96078,38
3050,1165,2022-06-18,13,396098,44
3051,967,2022-01-01,34,1029648,20
3052,1345,2023-04-01,19,274854,37
3053,1649,2023-01-28,20,83750,7
3054,1448,2023-03-11,12,806111,3
3055,478,2022-12-17,20,585186,49
3056,799,2022-10-22,4,364590,48
3057,1374,2022-06-04,22,997914,52
3058,1129,2022-01-29,23,997601,35
3059,788,2023-02-18,7,653588,9
3060,831,2023-08-12,35,1476407,13
3061,1638,2022-04-02,35,352516,7
3062,1649,2023-10-07,24,702687,18
3063,498,2023-05-06,48,937987,5
3064,1964,2023-06-24,30,554743,25
3065,930,2022-09-24,5,452721,25
3066,208,2022-03-26,1,708380,41
3067,1389,2022-04-09,33,268869,37
3068,859,2023-04-01,23,278192,7
3069,842,2023-03-11,25,1927794,29
3070,1880,2023-09-09,27,113256,16
3071,1133,2022-07-02,38,972571,4
3072,1426,2022-06-04,17,827346,42
3073,1842,2023-05-27,11,77841,4
3074,290,2022-10-22,14,657858,31
3075,994,2023-02-04,22,99293,19
3076,1338,2022-12-03,13,168178,48
3077,305,2023-02-11,50,1637599,13
3078,1062,2022-12-17,43,274826,12
3079,787,2023-11-25,19,79239,18
3080,1056,2022-07-30,25,418234,20
3081,549,2023-03-04,48,165596,18
3082,1521,2023-12-02,22,327849,33
3083,1565,2022-05-14,47,103602,19
3084,1246,2022-01-29,1,100445,24
3085,813,2023-01-14,14,400733,11
3086,392,2022-10-01,6,254644,38
3087,784,2022-11-12,27,134369,27
3088,1000,2022-01-01,37,484192,13
3089,511,2023-10-07,22,82105,21
3090,93,2023-07-22,35,748655,4
3091,750,2022-11-26,9,76351,34
3092,1008,2022-03-26,2,1809501,36
3093,280,2023-04-29,31,715192,39
3094,491,2022-05-14,12,1187546,44
3095,112,2022-05-21,18,339863,21
3096,1495,2023-09-16,36,79918,2
3097,1492,2022-11-05,4,180318,49
3098,316,2023-02-18,43,1821869,30
3099,172,2023-11-18,43,532335,38
3100,1201,2023-04-29,37,179302,20
3101,929,2023-09-16,22,379679,31
3102,768,2022-08-06,10,240953,10
3103,1209,2023-04-15,50,386395,51
3104,1482,2022-04-23,7,955850,29
3105,1497,2022-04-30,27,175871,28
3106,929,2022-04-30,9,304653,38
3107,828,2023-12-16,23,345376,2
3108,594,2023-10-28,24,492218,14
3109,942,2023-11-04,25,90457,33
3110,641,2022-03-19,31,165973,30
3111,459,2023-10-28,4,303609,1
3112,282,2022-05-21,45,878633,26
3113,1292,2022-08-27,1,153414,38
3114,552,2022-10-15,31,1116521,2
3115,808,2022-06-25,37,257124,11
3116,166,2022-01-22,19,196407,15
3117,1361,2022-10-08,35,313293,3
3118,1963,2023-05-27,6,453390,40
3119,438,2022-03-12,15,712080,48
3120,819,2022-03-19,16,374031,19
3121,523,2022-08-06,11,901882,44
3122,781,2023-10-14,33,903919,2
3123,1144,2023-07-08,31,50870,5
3124,902,2023-08-19,13,834107,17
3125,147,2023-09-23,29,342373,50
3126,730,2022-06-18,25,1756947,41
3127,667,2022-11-05,28,908028,47
3128,1431,2022-07-09,47,292259,50
3129,1442,2023-09-23,25,553426,19
3130,894,2022-02-26,4,157987,14
3131,1700,2023-06-03,14,221491,40
3132,1978,2022-01-15,21,162889,40
3133,211,2022-07-02,35,745465,43
3134,1846,2022-12-24,18,54124,32
3135,1743,2023-04-08,46,311510,29
3136,484,2023-08-19,15,958741,19
3137,1274,2023-09-16,22,667353,41
3138,309,2022-03-26,6,323878,41
3139,791,2023-03-04,40,551255,19
3140,781,2022-10-08,1,332639,47
3141,664,2023-07-15,2,978973,3
3142,565,2023-04-29,36,475019,10
3143,112,2023-02-25,35,550676,12
3144,1194,2022-11-12,3,2288003,42
3145,1295,2023-02-25,27,785071,20
3146,1461,2023-12-23,11,218407,27
3147,249,2022-03-26,7,791345,8
3148,1669,2023-11-04,18,1368936,33
3149,1954,2023-11-11,8,224832,5
3150,1176,2022-02-26,26,899953,42
3151,1387,2022-01-01,19,185787,2
3152,396,2023-09-30,19,334610,51
3153,1144,2022-12-31,24,635870,24
3154,55,2022-07-09,17,189544,40
3155,1192,2022-09-03,2,153693,10
3156,836,2022-12-17,13,360453,3
3157,1029,2023-12-23,45,814393,52
3158,1132,2023-12-09,20,503000,23
3159,1596,2022-08-06,38,654014,1
3160,1478,2022-06-11,19,634426,14
3161,1167,2023-09-16,46,443178,47
3162,1501,2023-03-25,2,239613,15
3163,1018,2023-03-11,8,323840,49
3164,1763,2023-12-23,50,289518,30
3165,558,2023-04-08,40,91185,12
3166,683,2023-12-23,25,1193662,31
3167,477,2023-12-16,7,563408,46
3168,889,2023-09-09,11,1023116,9
3169,188,2022-05-07,4,798189,28
3170,911,2023-09-23,10,85369,44
3171,1617,2023-02-18,34,171868,23
3172,1551,2023-07-29,14,1555267,22
3173,1467,2022-12-10,15,359883,3
3174,1420,2022-10-15,14,885497,6
3175,1218,2022-11-12,40,478394,2
3176,912,2023-07-01,13,917392,47
3177,1398,2022-09-10,50,713274,49
3178,351,2022-04-16,35,214065,33
3179,632,2022-06-11,36,2417328,50
3180,1854,2022-08-06,8,387183,2
3181,1416,2023-10-07,45,489731,6
3182,154,2023-08-19,11,438737,51
3183,1920,2022-05-07,44,1132203,7
3184,1738,2022-01-29,30,214175,33
3185,1361,2023-09-02,18,81849,28
3186,44,2022-01-22,15,329389,44
3187,1073,2022-12-10,14,1302465,17
3188,1524,2022-07-02,16,339295,32
3189,1925,2022-05-07,23,212561,15
3190,1022,2022-12-24,4,531816,47
3191,418,2022-03-19,33,718843,25
3192,1401,2022-06-18,40,360652,9
3193,578,2023-02-04,3,289040,49
3194,1312,2023-02-11,36,276675,35
3195,392,2022-12-10,5,323496,46
3196,1931,2023-04-15,6,974709,47
3197,783,2023-05-13,40,379431,42
3198,63,2022-07-16,13,238698,16
3199,1903,2023-12-16,4,150639,42
3200,1921,2023-12-09,27,216072,11
3201,1969,2022-01-22,27,360627,9
3202,779,2023-03-11,39,446830,42
3203,25,2022-01-01,4,535755,4
3204,380,2022-09-10,9,87027,11
3205,890,2023-09-02,36,524886,30
3206,1842,2023-11-18,1,266927,16
3207,1783,2022-02-19,20,198509,5
3208,179,2022-06-25,28,251030,29
3209,1250,2023-08-05,28,817317,31
3210,1432,2022-01-15,13,863007,34
3211,558,2023-11-04,23,104772,16
3212,1819,2023-06-24,45,391275,45
3213,788,2022-01-22,35,426977,17
3214,1044,2022-03-19,1,65340,22
3215,498,2022-12-24,42,681265,2
3216,1509,2022-07-16,10,278479,13
3217,400,2023-01-28,32,320640,35
3218,1708,2022-10-08,11,520712,14
3219,518,2022-06-11,14,366440,37
3220,792,2023-05-13,13,739063,11
3221,720,2023-06-24,28,502995,22
3222,1152,2023-05-13,37,178114,31
3223,1285,2023-03-04,35,1071990,26
3224,1847,2022-02-26,41,171540,33
3225,2,2023-08-12,20,675065,5
3226,816,2023-06-03,26,835612,29
3227,1415,2022-07-02,24,632828,8
3228,1970,2022-01-15,15,323921,17
3229,1755,2022-06-11,11,1101674,40
3230,1358,2023-03-04,48,248525,31
3231,330,2022-02-19,1,630897,1
3232,571,2023-08-26,8,1100488,50
3233,1171,2022-09-17,41,134462,17
3234,1844,2023-09-02,13,578689,5
3235,432,2023-05-20,9,1206111,21
3236,933,2023-09-16,26,104395,50
3237,997,2023-02-25,26,128767,47
3238,44,2023-01-28,35,287613,44
3239,743,2023-04-08,44,2634589,46
3240,259,2022-05-14,11,176760,7
3241,896,2022-10-29,1,246314,44
3242,445,2023-01-21,11,951198,50
3243,331,2023-10-28,16,120058,5
3244,45,2023-10-21,27,2837217,29
3245,1308,2023-01-28,19,721352,9
3246,467,2022-08-27,11,1649173,21
3247,1545,2023-07-01,23,127974,22
3248,30,2023-08-12,15,182267,48
3249,1968,2023-10-21,16,281633,4
3250,808,2022-09-10,3,76179,1
3251,1675,2022-10-15,38,81305,40
3252,1176,2023-04-08,10,1220774,18
3253,1322,2023-08-12,27,71844,37
3254,1623,2022-01-29,39,743066,12
3255,1746,2023-07-08,11,682290,21
3256,15,2022-12-24,9,87800,12
3257,1120,2023-10-07,50,153903,21
3258,296,2023-06-10,15,353317,27
3259,1877,2022-07-09,9,563132,35
3260,1902,2023-03-25,47,1180850,50
3261,287,2022-05-14,3,424152,43
3262,1346,2022-02-26,4,1427309,6
3263,474,2022-04-30,15,155518,30
3264,141,2023-06-10,34,537463,30
3265,525,2022-03-12,3,981006,46
3266,1204,2023-02-18,24,182845,9
3267,1059,2022-04-23,6,826872,42
3268,479,2023-08-12,16,305653,11
3269,194,2023-12-23,33,3993192,26
3270,1434,2023-03-04,22,98008,50
3271,112,2023-07-29,42,452903,41
3272,1,2023-06-10,43,814009,41
3273,1584,2023-12-02,32,613809,22
3274,1038,2023-11-18,41,402189,41
3275,1975,2023-07-15,6,409857,29
3276,1765,2022-03-12,12,309958,44
3277,390,2022-07-23,21,259503,11
3278,441,2023-08-26,25,500290,45
3279,1298,2023-11-25,9,739892,4
3280,1270,2023-02-18,19,213745,49
3281,315,2023-01-07,23,1515149,47
3282,1031,2022-09-03,46,276922,21
3283,622,2022-10-15,2,334558,12
3284,1878,2023-12-23,31,314783,15
3285,1250,2023-04-15,30,109020,39
3286,802,2023-02-04,26,111598,49
3287,1993,2023-08-26,2,843033,34
3288,992,2023-11-04,1,290086,11
3289,801,2023-08-12,23,171665,29
3290,1613,2023-07-22,4,664988,35
3291,534,2022-07-23,34,1656207,13
3292,1117,2022-11-05,28,1430744,24
3293,1616,2022-07-09,41,692604,16
3294,600,2023-01-07,24,156363,8
3295,172,2022-09-24,19,133672,52
3296,1651,2023-05-06,48,1073996,17
3297,1214,2023-11-11,15,1695914,8
3298,1430,2022-10-15,40,536852,16
3299,689,2022-10-29,13,1207605,34
3300,199,2023-02-04,49,893402,14
3301,1238,2023-08-26,8,133625,50
3302,400,2023-12-02,48,176137,7
3303,1064,2023-09-16,40,85082,34
3304,774,2023-05-13,21,371281,34
3305,604,2022-04-30,39,245742,11
3306,1438,2022-12-24,23,327603,23
3307,623,2022-08-20,25,54350,27
3308,924,2022-02-26,12,688709,40
3309,1770,2022-08-20,38,161929,52
3310,551,2022-08-27,9,279643,18
3311,1598,2023-03-11,30,307396,21
3312,1770,2022-09-10,21,84270,19
3313,1071,2023-03-18,31,277470,39
3314,1083,2023-12-02,39,1200527,35
3315,1061,2023-12-09,40,1168414,20
3316,397,2022-05-28,20,62448,39
3317,651,2022-08-06,33,65121,50
3318,825,2022-06-18,18,500658,51
3319,1912,2023-06-10,46,164595,43
3320,1957,2023-10-14,26,1193903,37
3321,623,2022-02-19,10,379715,18
3322,1744,2022-05-21,27,247109,24
3323,1220,2022-03-05,21,1581758,19
3324,71,2023-01-14,27,241310,41
3325,121,2022-06-18,22,243440,19
3326,940,2022-04-16,12,121414,24
3327,104,2022-06-11,26,175676,22
3328,108,2022-10-01,37,764581,32
3329,149,2023-09-02,30,763028,42
3330,73,2023-07-15,35,294368,45
3331,1585,2023-10-14,33,264911,14
3332,1888,2022-11-05,22,320981,44
3333,1694,2022-12-24,50,228935,42
3334,1295,2022-02-26,27,517984,6
3335,1434,2022-03-26,23,955723,49
3336,1069,2023-11-04,3,54708,50
3337,37,2023-03-04,11,1424491,44
3338,809,2022-10-22,46,112755,41
3339,187,2022-03-12,34,1199825,14
3340,2000,2022-01-01,43,182997,36
3341,1932,2023-10-07,42,1294653,26
3342,1564,2022-10-29,42,824009,13
3343,1830,2023-03-18,33,206786,48
3344,1030,2023-04-01,21,64341,15
3345,875,2022-10-29,44,679114,49
3346,1819,2023-02-11,20,912319,46
3347,670,2023-09-02,29,619348,26
3348,1231,2022-04-09,42,290363,3
3349,1529,2022-03-19,28,118134,46
3350,1503,2023-04-08,33,263126,16
3351,1375,2023-06-17,37,206386,39
3352,537,2023-02-18,10,692030,37
3353,1003,2023-07-22,23,136796,11
3354,910,2022-02-19,40,906130,23
3355,1131,2022-01-29,33,523300,22
3356,1477,2023-02-04,16,379439,8
3357,232,2023-03-18,14,273324,26
3358,1072,2022-10-08,22,404123,31
3359,847,2022-12-10,34,438426,5
3360,1610,2023-08-05,10,185238,50
3361,1720,2022-11-12,50,2293896,38
3362,16,2022-05-28,28,1251466,15
3363,548,2023-05-20,12,297802,39
3364,863,2022-05-21,21,196529,47
3365,846,2023-06-17,20,233395,38
3366,87,2023-09-30,25,2010224,6
3367,53,2022-01-15,50,311334,2
3368,255,2022-08-27,15,1264812,32
3369,1126,2023-02-18,11,80418,42
3370,1688,2022-04-02,2,799835,50
3371,1064,2022-08-13,36,768006,2
3372,1163,2023-02-18,11,576322,1
3373,575,2023-03-25,29,114552,51
3374,311,2022-12-10,2,2042277,39
3375,123,2022-05-28,34,169623,42
3376,97,2023-04-01,33,668441,20
3377,1896,2022-08-06,44,746108,14
3378,1215,2022-09-17,1,763389,8
3379,1387,2022-07-23,9,924364,11
3380,1514,2023-07-01,14,2310602,26
3381,261,2022-09-03,34,100457,14
3382,490,2022-12-03,22,369508,23
3383,716,2023-11-25,9,1891260,9
3384,88,2022-07-30,11,1118896,26
3385,1421,2022-06-11,13,2384608,16
3386,1756,2023-12-23,36,486656,10
3387,792,2022-08-06,14,608667,24
3388,1721,2022-01-15,15,203129,42
3389,526,2023-08-19,25,356549,27
3390,1074,2022-02-26,33,60585,47
3391,401,2022-04-30,6,685984,3
3392,1054,2022-05-14,21,1351017,10
3393,372,2023-08-05,33,109475,46
3394,866,2023-09-30,27,352914,34
3395,31,2022-08-06,23,537977,29
3396,1057,2022-05-07,2,550078,23
3397,254,2022-04-09,32,233024,12
3398,294,2022-05-07,1,59991,47
3399,170,2022-01-08,26,1143803,12
3400,634,2022-04-09,36,98132,15
3401,1879,2023-12-09,37,147812,51
3402,226,2023-05-06,31,1695552,24
3403,1006,2023-10-28,3,396946,33
3404,228,2022-01-01,45,1085883,10
3405,706,2022-12-10,43,1186248,34
3406,471,2022-10-22,24,2325496,34
3407,1656,2023-03-11,49,70776,23
3408,1190,2023-05-06,32,77228,24
3409,1374,2023-11-11,1,155806,8
3410,475,2023-10-14,26,584136,20
3411,350,2022-03-26,37,201882,7
3412,783,2022-02-12,33,392217,40
3413,163,2023-08-12,26,821725,23
3414,1177,2022-10-01,23,152769,3
3415,159,2022-08-13,21,218355,8
3416,1840,2022-04-02,16,700105,26
3417,1269,2022-05-21,28,53857,5
3418,84,2023-04-29,29,758130,24
3419,1338,2023-10-21,47,613935,12
3420,1819,2023-12-02,1,119393,23
3421,632,2022-02-12,18,189763,22
3422,1404,2023-09-02,45,57762,18
3423,344,2023-06-17,45,485435,29
3424,1213,2022-07-09,33,302996,9
3425,83,2022-07-30,48,325332,35
3426,1356,2022-06-18,13,104452,45
3427,1239,2023-02-25,2,267170,23
3428,1882,2023-02-25,29,1306642,35
3429,1096,2022-03-19,11,83463,44
3430,1168,2023-08-12,45,1893602,33
3431,265,2022-07-23,7,991969,21
3432,1045,2023-05-13,39,163443,9
3433,1951,2023-03-04,29,661105,25
3434,1840,2022-12-17,17,97675,6
3435,134,2022-03-12,4,136977,30
3436,1311,2022-04-16,17,384677,14
3437,758,2022-03-05,34,305793,48
3438,1737,2023-09-02,31,893777,32
3439,1728,2022-12-24,34,1450534,48
3440,1567,2022-10-29,16,1480735,43
3441,1453,2022-12-31,9,129499,33
3442,1301,2023-09-16,32,629544,9
3443,151,2022-08-27,42,472900,21
3444,661,2022-03-12,18,281200,13
3445,332,2022-03-26,8,2682297,37
3446,1347,2022-11-12,32,354444,6
3447,27,2022-11-19,40,597307,9
3448,336,2022-11-05,35,399423,47
3449,667,2023-06-03,16,104296,36
3450,1688,2023-02-11,32,126051,33
3451,1269,2022-11-19,15,743433,35
3452,737,2023-07-01,34,858946,10
3453,1047,2023-08-26,1,276135,34
3454,1804,2023-10-28,36,84653,18
3455,1196,2023-01-07,44,1623340,36
3456,671,2023-09-30,6,393654,29
3457,106,2022-11-19,1,122020,44
3458,98,2023-08-19,4,160610,43
3459,1498,2022-02-12,1,73210,52
3460,1116,2023-08-26,7,668688,17
3461,99,2023-11-04,22,658856,35
3462,36,2022-12-17,44,511285,16
3463,496,2023-01-07,46,445159,29
3464,1563,2022-06-04,25,290221,49
3465,716,2023-01-14,23,1554242,35
3466,9,2022-01-01,12,856023,19
3467,501,2023-10-14,43,1240931,45
3468,746,2023-10-14,35,236735,33
3469,509,2023-05-20,16,1964845,30
3470,1726,2023-12-02,49,140371,7
3471,393,2022-09-17,12,78958,27
3472,240,2023-02-18,45,242713,52
3473,669,2022-11-12,16,162376,45
3474,66,2023-02-11,43,414411,51
3475,1705,2023-07-08,23,265544,50
3476,1053,2023-10-28,20,144217,29
3477,513,2023-08-26,19,979778,39
3478,1378,2023-11-25,46,404608,42
3479,561,2022-12-24,47,108002,30
3480,156,2023-12-02,34,89160,16
3481,1600,2022-07-09,5,291589,14
3482,1320,2023-02-25,44,1242890,16
3483,338,2023-06-03,20,404638,51
3484,1025,2022-08-20,28,124909,48
3485,1865,2023-03-11,6,191600,22
3486,42,2023-02-25,26,75372,26
3487,1962,2023-02-04,22,941420,33
3488,1821,2023-05-06,23,1509869,30
3489,1587,2022-07-23,16,90504,25
3490,714,2023-09-02,16,144963,42
3491,1774,2023-10-14,40,143809,47
3492,919,2023-08-05,13,864071,21
3493,718,2023-03-18,23,964021,10
3494,887,2022-01-01,12,321737,45
3495,1030,2023-01-07,28,1792240,8
3496,1996,2022-02-05,26,200199,37
3497,1782,2023-08-12,50,422346,40
3498,1583,2022-08-13,8,2848156,49
3499,1304,2022-10-08,4,927532,9
3500,876,2022-08-27,40,383919,5
3501,1483,2022-05-21,1,107439,1
3502,925,2023-09-02,19,1223540,10
3503,1021,2023-04-01,31,440580,47
3504,173,2022-11-05,32,234335,14
3505,1395,2023-12-02,33,350027,20
3506,554,2023-07-15,1,236204,51
3507,1316,2022-03-26,44,450427,24
3508,1651,2022-07-09,38,209370,10
3509,1534,2023-08-05,25,345280,36
3510,1384,2022-12-31,13,327789,38
3511,524,2022-10-08,15,528646,43
3512,1279,2022-10-22,17,57133,17
3513,1692,2023-10-07,34,506586,22
3514,1198,2022-03-05,32,499610,40
3515,50,2022-10-15,39,299027,42
3516,930,2023-02-18,12,191778,17
3517,1659,2023-09-23,19,963956,33
3518,1889,2023-08-12,20,261394,46
3519,1296,2022-03-12,46,236786,52
3520,578,2022-03-12,38,361034,32
3521,277,2022-12-31,8,212858,37
3522,951,2023-01-07,8,938228,36
3523,1150,2023-05-20,11,466144,44
3524,1546,2022-01-08,46,751983,44
3525,1164,2022-05-28,4,733995,36
3526,1998,2023-11-25,35,826073,32
3527,1795,2023-08-12,13,1067065,16
3528,1235,2023-03-04,1,1309525,25
3529,944,2023-01-07,22,291936,25
3530,739,2023-06-03,29,343239,14
3531,1831,2022-03-05,15,75677,10
3532,140,2023-11-04,17,1349865,19
3533,1918,2022-05-21,42,492329,20
3534,82,2023-02-18,8,672943,20
3535,532,2022-12-31,14,336355,45
3536,468,2022-05-28,49,371082,11
3537,1303,2023-05-13,42,441729,34
3538,1408,2022-08-13,33,843243,51
3539,1980,2023-07-01,23,524624,13
3540,1063,2023-09-02,20,883560,24
3541,1024,2022-04-23,33,172110,27
3542,1637,2022-07-23,10,165234,7
3543,765,2022-06-11,9,165848,28
3544,1584,2022-12-10,48,52427,9
3545,829,2023-02-25,18,148654,41
3546,390,2022-03-12,22,113205,1
3547,272,2022-01-08,50,352343,6
3548,410,2023-01-07,44,118047,4
3549,602,2022-08-06,20,318800,25
3550,912,2022-05-21,31,3853576,25
3551,497,2022-02-19,26,399952,39
3552,674,2023-03-11,26,1342786,35
3553,973,2022-09-03,46,655177,51
3554,1269,2022-05-07,1,1173673,34
3555,1553,2023-05-27,7,541189,32
3556,1631,2022-01-29,18,880614,9
3557,699,2022-01-08,7,230341,34
3558,1055,2023-03-18,29,282535,36
3559,1807,2022-03-12,1,1662696,1
3560,1381,2022-06-25,30,205669,9
3561,588,2023-03-04,49,323547,6
3562,1881,2022-04-23,5,576569,8
3563,1447,2022-02-05,16,299121,20
3564,1261,2023-07-01,21,60583,46
3565,707,2023-10-28,3,835662,3
3566,494,2023-10-21,2,254472,46
3567,1724,2023-04-29,18,179168,23
3568,1537,2023-04-15,18,402170,43
3569,325,2022-11-26,9,54234,51
3570,1988,2023-08-12,27,1047157,12
3571,1469,2023-07-15,29,201465,5
3572,1954,2023-09-23,47,1330333,52
3573,686,2022-06-25,46,616224,46
3574,1741,2023-07-29,11,447754,8
3575,1325,2022-06-18,32,870607,32
3576,1068,2023-08-26,26,2549586,48
3577,1683,2022-03-19,14,194647,7
3578,1363,2023-08-05,45,269326,24
3579,555,2023-10-07,7,381235,6
3580,251,2022-03-12,45,437696,27
3581,311,2023-05-20,11,452565,47
3582,1415,2023-06-10,38,448113,17
3583,1416,2023-12-09,22,930833,22
3584,1608,2023-05-13,27,309261,51
3585,1067,2022-05-21,16,55515,8
3586,32,2022-08-06,39,1092503,20
3587,1646,2023-10-28,23,592727,12
3588,976,2022-06-11,42,155040,48
3589,1083,2022-12-03,36,65023,13
3590,1923,2023-09-30,37,239737,2
3591,1386,2022-04-23,19,116450,20
3592,1912,2022-08-06,17,1185666,7
3593,341,2023-02-25,35,212772,52
3594,1352,2023-03-11,42,661520,17
3595,1802,2023-10-14,42,586456,40
3596,1817,2022-08-20,23,675837,9
3597,882,2023-08-19,35,427556,20
3598,1423,2023-09-02,22,704075,7
