usuario_id,edad,sexo,ciudad,tipo_suscripcion,fecha_registro,dispositivo_principal,horas_escucha_mensual
500,32,No_especificado,Zaragoza,premium,2021-03-29,pc,39
501,43,M,Valladolid,free,2022-11-27,movil,0
502,22,No_especificado,Palma,premium,2021-12-04,pc,53
503,33,No_especificado,Tarragona,premium,2021-04-14,pc,72
504,42,F,Córdoba,free,2021-01-24,movil,15
505,43,F,Salamanca,premium,2019-08-02,tablet,30
506,39,M,Jerez,premium,2023-11-24,pc,81
507,42,No_especificado,Alcalá de Henares,free,2019-11-17,movil,21
508,24,F,Valencia,premium,2020-01-18,pc,14
509,31,No_especificado,Cádiz,premium,2020-11-27,movil,22
510,18,M,Barcelona,premium,2022-10-01,movil,21
511,22,F,Gijón,free,2023-11-03,movil,19
512,31,No_especificado,Lugo,premium,2019-02-16,pc,32
513,40,F,Almería,premium,2022-02-12,pc,40
514,18,F,Santander,premium,2023-01-25,movil,49
515,51,No_especificado,Sevilla,familiar,2022-10-11,movil,70
516,23,No_especificado,Sevilla,premium,2023-10-13,movil,14
517,25,M,Salamanca,premium,2023-04-16,movil,49
518,23,No_especificado,Badajoz,estudiante,2022-04-17,movil,8
519,17,F,Toledo,premium,2023-07-11,pc,74
520,45,M,Jerez,free,2021-12-13,movil,6
521,36,M,Sevilla,premium,2022-05-27,tablet,21
522,44,M,Granada,familiar,2021-10-05,movil,67
523,39,F,Toledo,premium,2019-03-22,movil,10
524,36,No_especificado,Zaragoza,familiar,2019-06-21,tablet,59
525,38,No_especificado,Girona,familiar,2023-04-03,pc,87
526,28,M,Jerez,familiar,2021-10-22,smart_speaker,41
527,37,No_especificado,Orense,familiar,2019-01-18,pc,58
528,17,M,Barcelona,free,2022-04-15,movil,6
529,13,M,Córdoba,free,2023-09-12,pc,12
530,41,M,Alcalá de Henares,premium,2020-11-14,tablet,48
531,21,F,Oviedo,premium,2023-08-13,pc,61
532,18,No_especificado,Getafe,estudiante,2019-01-07,movil,52
533,25,F,Cádiz,familiar,2022-06-02,pc,83
534,13,M,Zaragoza,premium,2020-09-29,movil,27
535,13,No_especificado,Oviedo,premium,2019-08-11,tablet,39
536,42,F,Orense,premium,2021-09-04,movil,34
537,21,M,Getafe,premium,2020-02-03,movil,62
538,40,M,Lugo,free,2019-10-30,pc,18
539,36,F,Santander,free,2021-05-06,movil,3
540,44,M,Oviedo,free,2019-09-24,movil,52
541,34,No_especificado,Valencia,premium,2023-08-26,movil,3
542,21,F,Almería,premium,2021-10-05,movil,57
543,22,No_especificado,Valencia,estudiante,2021-11-29,movil,81
544,35,M,Huelva,premium,2023-05-18,movil,30
545,28,M,Sevilla,premium,2021-12-01,tablet,27
546,25,F,Málaga,familiar,2023-08-03,movil,43
547,42,M,Jerez,familiar,2019-05-29,movil,123
548,13,M,Murcia,premium,2023-04-22,pc,6
549,25,F,Sevilla,premium,2023-08-02,tablet,14
550,28,F,Bilbao,premium,2021-09-21,pc,59
551,45,No_especificado,Valladolid,premium,2022-06-26,movil,49
552,25,F,Oviedo,premium,2023-03-16,movil,5
553,28,F,Madrid,familiar,2023-06-14,movil,62
554,35,M,Santander,premium,2020-09-03,movil,30
555,22,No_especificado,Orense,free,2019-10-07,tablet,0
556,13,No_especificado,Cádiz,premium,2022-06-12,movil,22
557,13,No_especificado,Cádiz,premium,2021-07-13,movil,51
558,21,M,Lugo,premium,2021-01-24,movil,34
559,16,M,Oviedo,estudiante,2020-08-08,pc,0
560,46,No_especificado,Léida,premium,2020-06-06,tablet,24
561,23,No_especificado,Getafe,premium,2023-04-20,movil,15
562,39,No_especificado,Oviedo,premium,2023-08-28,tablet,47
563,18,No_especificado,Jerez,premium,2019-07-03,pc,37
564,48,No_especificado,Cádiz,familiar,2022-04-01,movil,57
565,25,M,Valladolid,premium,2020-11-07,smart_speaker,26
566,13,No_especificado,Tarragona,premium,2022-03-12,movil,41
567,31,M,Murcia,premium,2023-12-29,smart_speaker,66
568,13,M,Oviedo,free,2023-05-18,movil,3
569,21,F,Sevilla,free,2021-04-15,smart_speaker,19
570,26,No_especificado,Jaén,premium,2019-11-14,movil,42
571,32,F,Barcelona,premium,2022-08-07,movil,26
572,39,F,Toledo,premium,2021-11-30,pc,53
573,24,No_especificado,Cádiz,premium,2022-08-24,movil,77
574,46,M,Barcelona,free,2023-09-09,smart_speaker,33
575,13,M,Castellón,estudiante,2021-04-14,movil,89
576,37,M,Huelva,familiar,2020-11-30,movil,120
577,42,M,Vigo,free,2022-04-24,tablet,43
578,38,M,Huelva,premium,2022-09-15,movil,71
579,51,F,Alcalá de Henares,free,2020-12-06,pc,23
580,13,M,Madrid,premium,2022-02-24,movil,38
581,32,No_especificado,Valladolid,premium,2023-04-19,movil,46
582,13,No_especificado,Santander,free,2023-03-17,movil,0
583,19,F,Vigo,free,2022-01-13,tablet,32
584,46,F,Lugo,free,2020-07-10,pc,33
585,40,M,Palma,premium,2021-09-06,movil,43
586,13,No_especificado,Lugo,premium,2021-06-08,movil,35
587,24,F,Zaragoza,premium,2019-04-23,tablet,35
588,28,F,Lugo,free,2020-02-18,smart_speaker,26
589,38,No_especificado,Santander,free,2023-08-14,pc,15
590,13,M,Zaragoza,estudiante,2021-02-07,tablet,37
591,28,F,Málaga,premium,2020-08-23,pc,69
592,21,No_especificado,Burgos,premium,2019-04-22,movil,55
593,31,No_especificado,Orense,premium,2020-02-06,pc,45
594,39,No_especificado,Getafe,familiar,2022-07-08,tablet,40
595,21,M,Gijón,free,2020-07-07,pc,19
596,20,F,Oviedo,free,2021-03-11,movil,27
597,19,F,Córdoba,free,2023-01-26,pc,23
598,26,No_especificado,Córdoba,premium,2022-05-06,tablet,49
599,22,M,Girona,free,2023-01-24,movil,14
600,29,F,Sevilla,premium,2019-11-26,movil,49
601,27,M,Badajoz,premium,2019-02-16,tablet,79
602,16,No_especificado,Badajoz,premium,2019-05-18,movil,43
603,13,F,Toledo,estudiante,2019-07-02,movil,59
604,14,F,Castellón,estudiante,2023-01-04,smart_speaker,43
605,23,F,Bilbao,estudiante,2021-08-14,movil,57
606,21,M,Salamanca,premium,2023-10-06,movil,33
607,45,No_especificado,Bilbao,familiar,2019-06-10,tablet,68
608,21,M,Toledo,premium,2023-03-17,movil,39
609,47,No_especificado,Burgos,premium,2019-09-29,tablet,40
610,19,F,Alcalá de Henares,premium,2019-09-06,movil,31
611,21,No_especificado,Oviedo,free,2020-09-20,movil,11
612,13,M,Burgos,free,2019-04-08,movil,3
613,18,No_especificado,Valencia,free,2023-08-02,movil,28
614,23,M,Almería,free,2021-07-14,movil,16
615,43,M,Vigo,free,2021-08-21,movil,39
616,24,F,Girona,premium,2022-09-28,tablet,32
617,17,M,Madrid,premium,2023-09-04,tablet,58
618,25,F,Murcia,premium,2019-07-29,movil,37
619,18,F,Palma,premium,2022-03-18,movil,29
620,31,F,Léida,premium,2020-04-23,pc,18
621,39,M,Almería,premium,2023-12-01,tablet,34
622,26,No_especificado,Burgos,free,2021-04-16,movil,0
623,27,F,Barcelona,free,2021-10-06,movil,15
624,27,No_especificado,Huelva,premium,2021-04-04,pc,74
625,30,F,Jaén,premium,2022-12-04,smart_speaker,29
626,19,F,Almería,free,2021-04-09,tablet,28
627,43,M,Cádiz,premium,2023-04-15,tablet,50
628,36,M,Palma,free,2020-01-05,movil,29
629,45,No_especificado,Palma,free,2019-06-26,movil,0
630,36,No_especificado,Cádiz,familiar,2019-01-31,pc,89
631,13,F,Bilbao,premium,2022-11-07,movil,27
632,17,No_especificado,Zaragoza,free,2021-12-06,pc,9
633,22,M,Córdoba,premium,2020-11-01,tablet,49
634,38,No_especificado,Valencia,premium,2022-02-15,smart_speaker,66
635,17,F,Almería,premium,2021-05-30,pc,28
636,43,No_especificado,Barcelona,premium,2019-11-21,movil,57
637,28,F,Valencia,free,2022-05-24,tablet,27
638,27,No_especificado,Huelva,premium,2023-01-12,movil,55
639,23,No_especificado,Oviedo,premium,2022-08-20,pc,50
640,13,F,Lugo,free,2022-02-07,tablet,9
641,19,F,Castellón,premium,2021-07-14,pc,37
642,16,M,Léida,premium,2019-07-07,movil,34
643,13,No_especificado,Vigo,premium,2021-07-05,movil,55
644,27,No_especificado,Murcia,premium,2019-02-23,movil,10
645,17,F,Zaragoza,estudiante,2022-06-11,movil,58
646,21,F,Girona,free,2022-06-04,pc,9
647,27,M,Huelva,premium,2021-11-01,movil,51
648,13,M,Burgos,premium,2021-11-23,tablet,56
649,18,No_especificado,Valencia,premium,2023-06-08,movil,44
650,27,No_especificado,Madrid,premium,2021-03-27,movil,34
651,15,M,Cádiz,premium,2019-04-17,pc,39
652,47,No_especificado,Cádiz,premium,2023-03-28,tablet,17
653,48,No_especificado,Santander,familiar,2022-11-05,movil,52
654,28,No_especificado,Alicante,premium,2019-12-10,movil,23
655,18,No_especificado,Santander,free,2023-10-12,movil,12
656,15,No_especificado,Vigo,premium,2021-08-01,movil,40
657,23,F,Oviedo,premium,2020-01-16,movil,82
658,14,M,Gijón,premium,2023-06-05,pc,47
659,30,M,Bilbao,premium,2020-11-27,tablet,23
660,36,No_especificado,Burgos,premium,2020-01-18,movil,37
661,13,F,Murcia,premium,2020-12-04,movil,58
662,14,M,Vigo,premium,2022-04-21,smart_speaker,24
663,36,F,Orense,premium,2022-05-30,pc,38
664,39,M,Lugo,premium,2019-08-06,movil,69
665,20,F,Barcelona,premium,2022-08-15,movil,60
666,18,F,Burgos,premium,2019-02-02,movil,89
667,19,No_especificado,Oviedo,premium,2023-08-17,pc,65
668,38,F,Alicante,premium,2023-12-03,movil,51
669,19,No_especificado,Zaragoza,premium,2023-09-01,movil,41
670,13,F,Palma,free,2019-04-07,movil,23
671,32,F,Almería,premium,2020-07-05,tablet,47
672,13,F,Salamanca,premium,2021-03-18,movil,19
673,19,F,Bilbao,premium,2020-10-31,movil,50
674,31,M,Murcia,premium,2021-01-19,movil,41
675,35,F,Jaén,premium,2023-01-30,movil,24
676,35,M,Huelva,premium,2021-07-05,movil,54
677,32,No_especificado,Gijón,familiar,2023-09-30,movil,54
678,49,M,Oviedo,free,2023-04-26,tablet,27
679,16,F,Murcia,premium,2021-07-24,movil,49
680,37,M,Orense,premium,2021-08-26,movil,33
681,41,M,Jaén,premium,2019-01-14,pc,52
682,13,No_especificado,Orense,free,2022-02-16,movil,24
683,23,M,Córdoba,estudiante,2020-11-08,movil,63
684,39,F,Getafe,premium,2019-04-30,tablet,48
685,47,No_especificado,Lugo,familiar,2021-04-30,tablet,54
686,35,F,Gijón,premium,2020-09-03,movil,61
687,26,No_especificado,Santander,familiar,2021-11-10,movil,83
688,20,No_especificado,Gijón,premium,2022-01-13,pc,36
689,13,F,Cádiz,premium,2023-06-20,pc,49
690,31,No_especificado,Oviedo,familiar,2019-12-31,pc,95
691,37,No_especificado,Alicante,premium,2019-06-19,movil,39
692,13,F,Barcelona,estudiante,2019-10-06,movil,60
693,41,M,Valencia,familiar,2019-11-16,movil,82
694,41,M,Toledo,familiar,2019-05-29,movil,53
695,22,M,Burgos,estudiante,2023-11-14,movil,31
696,27,F,Santander,premium,2021-09-11,movil,43
697,30,No_especificado,Huelva,free,2022-02-11,movil,18
698,26,F,Tarragona,premium,2020-08-05,pc,29
699,39,F,Alcalá de Henares,familiar,2022-04-16,movil,62
700,25,M,Girona,premium,2023-10-08,pc,30
701,13,F,Léida,premium,2022-07-29,tablet,71
702,34,F,Getafe,premium,2019-11-03,pc,12
703,37,No_especificado,Palma,premium,2021-01-25,movil,63
704,29,M,Orense,premium,2020-03-23,tablet,76
705,30,No_especificado,Bilbao,premium,2023-02-18,movil,16
706,32,M,Granada,free,2022-05-27,tablet,23
707,20,M,Tarragona,free,2022-07-02,tablet,28
708,13,M,Málaga,free,2021-11-30,movil,34
709,17,M,Salamanca,free,2023-01-09,movil,5
710,26,No_especificado,Palma,premium,2023-04-20,movil,53
711,29,M,Jerez,premium,2019-12-29,movil,30
712,21,F,Jerez,premium,2020-10-19,tablet,22
713,25,No_especificado,Gijón,premium,2021-09-17,smart_speaker,66
714,27,No_especificado,Valencia,free,2020-10-28,movil,32
715,45,No_especificado,Jerez,free,2021-02-22,movil,11
716,25,No_especificado,Bilbao,familiar,2021-03-14,pc,125
717,45,No_especificado,Léida,free,2019-09-05,tablet,0
718,32,F,Salamanca,premium,2020-02-11,movil,45
719,37,M,Murcia,premium,2023-09-12,pc,30
720,17,M,Valladolid,estudiante,2022-03-26,movil,33
721,21,M,Getafe,estudiante,2023-12-11,tablet,70
722,13,F,Burgos,free,2022-09-08,movil,10
723,13,F,Almería,estudiante,2022-02-06,movil,75
724,43,M,Burgos,premium,2022-08-30,movil,38
725,24,No_especificado,Salamanca,premium,2020-10-17,smart_speaker,54
726,45,F,Alicante,premium,2021-09-28,movil,53
727,19,No_especificado,Girona,premium,2020-03-24,movil,12
728,14,M,Barcelona,free,2022-03-15,movil,21
729,20,No_especificado,Girona,premium,2022-06-05,tablet,48
730,21,F,Léida,premium,2019-01-06,movil,23
731,13,M,Palma,free,2019-04-24,movil,43
732,38,No_especificado,Jerez,premium,2023-04-05,pc,79
733,34,M,Salamanca,premium,2021-10-01,movil,36
734,43,M,Orense,premium,2020-05-12,tablet,44
735,30,No_especificado,Bilbao,free,2019-10-03,movil,19
736,13,No_especificado,Sevilla,premium,2022-01-27,movil,77
737,33,M,Badajoz,premium,2023-04-08,movil,51
738,27,No_especificado,Jerez,premium,2021-11-28,pc,48
739,20,F,Castellón,premium,2022-11-01,tablet,57
740,13,No_especificado,Cádiz,free,2022-09-28,pc,22
741,34,No_especificado,Vigo,premium,2019-05-05,movil,41
742,32,M,Granada,premium,2019-02-05,tablet,25
743,16,F,Málaga,free,2023-07-27,movil,23
744,36,F,Alicante,premium,2021-07-31,pc,7
745,34,M,Salamanca,free,2023-11-21,tablet,11
746,25,M,Barcelona,premium,2023-05-15,tablet,18
747,17,No_especificado,Castellón,free,2022-09-21,pc,34
748,28,F,Gijón,free,2022-08-31,movil,14
749,26,M,Granada,familiar,2019-01-11,movil,74
750,33,M,Salamanca,premium,2022-11-07,smart_speaker,43
751,41,M,Valladolid,premium,2021-03-25,movil,64
752,32,M,Alicante,free,2020-02-29,movil,20
753,35,No_especificado,Jerez,premium,2021-04-19,tablet,51
754,40,M,Alicante,premium,2022-05-25,pc,62
755,15,M,Alicante,premium,2021-02-22,pc,23
756,19,M,Valencia,premium,2019-09-05,movil,64
757,13,M,Santander,premium,2022-09-17,movil,52
758,32,F,Almería,premium,2020-02-10,movil,68
759,30,M,Valencia,familiar,2020-08-24,pc,19
760,16,F,Salamanca,premium,2022-01-03,movil,21
761,21,No_especificado,Tarragona,free,2023-05-10,movil,17
762,14,F,Murcia,premium,2019-07-25,movil,74
763,13,No_especificado,Vigo,free,2022-07-04,movil,40
764,42,M,Burgos,premium,2019-10-03,tablet,62
765,19,M,Barcelona,free,2023-09-17,movil,25
766,13,F,Castellón,estudiante,2023-01-17,movil,72
767,27,No_especificado,Madrid,premium,2023-07-08,pc,36
768,13,No_especificado,Castellón,estudiante,2019-09-20,pc,0
769,15,M,Bilbao,premium,2020-04-13,pc,67
770,23,F,Granada,estudiante,2021-05-18,movil,45
771,35,No_especificado,Cádiz,familiar,2021-03-04,movil,114
772,43,M,Barcelona,premium,2020-06-15,tablet,25
773,13,M,Barcelona,estudiante,2019-10-16,tablet,108
774,55,F,Alicante,familiar,2021-01-11,tablet,65
775,13,No_especificado,Girona,premium,2020-07-23,movil,64
776,26,M,Léida,free,2023-01-12,pc,18
777,38,F,Barcelona,premium,2021-04-24,movil,51
778,13,F,Orense,free,2022-08-24,movil,15
779,35,F,Badajoz,familiar,2023-11-05,movil,75
780,31,No_especificado,Madrid,premium,2020-03-30,tablet,63
781,23,M,Almería,premium,2019-05-01,tablet,48
782,13,F,Girona,free,2022-03-01,pc,13
783,37,F,Huelva,familiar,2023-05-31,pc,48
784,22,F,Castellón,premium,2021-01-31,movil,24
785,40,M,Badajoz,free,2021-09-09,tablet,28
786,37,F,Jerez,premium,2021-06-08,movil,10
787,26,M,Alicante,free,2023-06-21,movil,15
788,24,M,Barcelona,premium,2023-07-09,movil,32
789,23,No_especificado,Toledo,estudiante,2019-07-25,pc,71
790,13,M,Girona,premium,2019-11-28,movil,80
791,33,M,Orense,premium,2019-07-19,movil,44
792,38,F,Bilbao,premium,2019-10-31,pc,15
793,20,M,Santander,premium,2022-12-13,tablet,42
794,44,No_especificado,Valencia,free,2021-04-16,movil,19
795,33,F,Toledo,premium,2020-11-11,movil,33
796,33,F,Cádiz,free,2021-12-22,movil,45
797,39,M,Vigo,familiar,2019-12-25,movil,57
798,36,M,Huelva,free,2020-01-08,movil,28
799,34,No_especificado,Castellón,premium,2021-07-04,tablet,67
800,41,F,Girona,premium,2019-03-02,movil,42
801,35,F,Granada,premium,2022-10-06,pc,37
802,16,No_especificado,Vigo,estudiante,2019-11-17,pc,43
803,27,F,Badajoz,premium,2023-09-13,tablet,11
804,38,M,Málaga,premium,2020-12-24,movil,0
805,60,M,Jaén,premium,2019-02-08,movil,75
806,24,F,Getafe,free,2021-05-21,smart_speaker,20
807,31,No_especificado,Barcelona,free,2023-03-27,smart_speaker,11
808,30,F,Girona,free,2022-09-27,movil,17
809,26,M,Barcelona,premium,2023-03-14,tablet,48
810,13,No_especificado,Zaragoza,premium,2023-08-08,pc,45
811,29,No_especificado,Gijón,premium,2022-03-21,pc,47
812,25,No_especificado,Zaragoza,free,2020-10-10,movil,37
813,23,No_especificado,Lugo,premium,2019-03-19,movil,49
814,43,No_especificado,Girona,familiar,2021-03-19,movil,57
815,30,F,Toledo,premium,2022-08-20,movil,43
816,42,F,Alicante,free,2023-07-25,movil,16
817,43,No_especificado,Oviedo,premium,2019-07-29,pc,42
818,17,M,Valladolid,premium,2020-03-18,movil,58
819,24,F,Jaén,premium,2022-03-15,smart_speaker,57
820,13,M,Burgos,free,2021-06-13,movil,20
821,22,No_especificado,Oviedo,free,2022-04-08,pc,4
822,21,No_especificado,Léida,premium,2023-07-11,movil,33
823,27,F,Palma,free,2023-12-15,pc,0
824,31,No_especificado,Córdoba,premium,2019-02-23,smart_speaker,72
825,31,F,Palma,premium,2019-08-05,movil,61
826,41,M,Barcelona,free,2022-07-15,movil,38
827,50,M,Málaga,familiar,2020-04-26,pc,45
828,19,No_especificado,Lugo,premium,2022-05-04,pc,60
829,36,No_especificado,Léida,premium,2019-10-28,smart_speaker,60
830,50,F,Barcelona,familiar,2023-02-05,movil,60
831,33,No_especificado,Oviedo,premium,2022-09-16,movil,25
832,53,M,Vigo,premium,2020-06-16,tablet,38
833,24,M,Léida,premium,2023-12-08,movil,38
834,20,No_especificado,Toledo,estudiante,2022-03-15,movil,31
835,21,F,Léida,estudiante,2019-01-24,smart_speaker,15
836,18,M,Badajoz,premium,2022-01-11,movil,83
837,36,F,Málaga,free,2023-08-25,movil,33
838,42,F,Málaga,familiar,2020-09-05,tablet,115
839,13,No_especificado,Málaga,premium,2019-11-20,movil,20
840,18,No_especificado,Gijón,premium,2023-06-09,movil,35
841,24,No_especificado,Lugo,free,2019-11-05,pc,13
842,30,No_especificado,Jaén,premium,2022-09-23,pc,45
843,19,No_especificado,Castellón,premium,2020-04-14,movil,1
844,16,M,Huelva,premium,2019-08-19,movil,34
845,25,No_especificado,Almería,premium,2019-12-29,movil,22
846,22,No_especificado,Toledo,premium,2020-11-13,pc,22
847,26,F,Vigo,premium,2020-01-08,movil,23
848,17,No_especificado,Getafe,free,2022-12-08,movil,0
849,26,F,Alcalá de Henares,premium,2022-01-24,tablet,27
850,38,No_especificado,Huelva,premium,2019-02-22,movil,53
851,27,M,Zaragoza,premium,2021-06-28,movil,29
852,32,M,Alcalá de Henares,free,2019-10-19,pc,30
853,29,No_especificado,Almería,premium,2023-08-18,tablet,77
854,33,No_especificado,Córdoba,premium,2019-01-01,movil,63
855,29,M,Gijón,premium,2021-12-30,pc,58
856,18,M,Valencia,premium,2023-12-08,pc,35
857,32,F,Jaén,premium,2019-11-06,smart_speaker,51
858,34,F,Zaragoza,familiar,2021-05-20,pc,93
859,13,M,Tarragona,free,2019-06-01,tablet,5
860,30,No_especificado,Almería,premium,2021-01-02,tablet,30
861,68,No_especificado,Palma,premium,2023-08-08,smart_speaker,55
862,27,M,Toledo,familiar,2020-03-12,pc,44
863,22,M,Santander,premium,2020-01-18,movil,45
864,29,F,Burgos,familiar,2022-02-13,movil,46
865,24,No_especificado,Barcelona,premium,2019-12-06,movil,71
866,44,F,Girona,premium,2019-10-24,smart_speaker,50
867,13,F,Burgos,free,2022-08-24,pc,28
868,46,F,Gijón,free,2019-02-27,movil,40
869,36,M,Jaén,premium,2023-03-28,movil,73
870,28,No_especificado,Zaragoza,premium,2023-05-01,tablet,57
871,19,No_especificado,Valencia,premium,2022-01-24,pc,50
872,43,M,Vigo,premium,2021-08-03,tablet,33
873,17,F,Málaga,estudiante,2021-06-25,movil,52
874,25,M,Toledo,premium,2023-09-16,movil,57
875,22,F,Alcalá de Henares,premium,2020-06-26,movil,79
876,13,No_especificado,Almería,premium,2022-12-02,pc,70
877,18,No_especificado,Léida,estudiante,2020-09-30,movil,5
878,30,F,Málaga,familiar,2020-11-01,movil,52
879,14,F,Sevilla,premium,2019-08-15,movil,11
880,27,No_especificado,Murcia,free,2019-04-30,movil,34
881,35,F,Almería,premium,2022-11-28,pc,46
882,33,M,Castellón,familiar,2019-08-21,tablet,59
883,13,No_especificado,Sevilla,free,2020-04-10,movil,0
884,25,No_especificado,Vigo,premium,2020-02-29,movil,41
885,38,No_especificado,Córdoba,premium,2019-07-24,movil,60
886,35,F,Sevilla,premium,2021-02-15,movil,39
887,13,No_especificado,Tarragona,premium,2023-07-11,movil,53
888,34,No_especificado,Badajoz,free,2020-01-02,movil,0
889,17,F,Gijón,free,2023-05-28,tablet,9
890,29,No_especificado,Huelva,familiar,2021-06-02,tablet,35
891,27,F,Badajoz,premium,2019-11-28,movil,40
892,26,F,Burgos,free,2021-05-17,pc,9
893,20,F,Santander,estudiante,2022-01-05,movil,22
894,32,F,Burgos,familiar,2020-03-28,pc,77
895,18,No_especificado,Barcelona,free,2021-05-20,movil,42
896,24,F,Badajoz,free,2023-06-25,tablet,42
897,20,M,Murcia,premium,2023-04-27,movil,4
898,32,M,Bilbao,premium,2021-03-23,pc,49
899,28,F,Toledo,premium,2019-04-20,pc,32
900,27,F,Palma,free,2023-10-19,tablet,12
901,24,F,Murcia,free,2023-04-10,movil,32
902,30,F,Jaén,premium,2020-09-28,movil,57
903,25,No_especificado,Zaragoza,premium,2021-03-10,pc,38
904,14,F,Bilbao,free,2019-07-09,movil,14
905,13,No_especificado,Badajoz,premium,2021-12-28,smart_speaker,33
906,27,M,Madrid,premium,2023-04-07,pc,56
907,24,M,Jaén,estudiante,2022-04-20,movil,58
908,13,No_especificado,Girona,premium,2022-02-18,movil,43
909,13,M,Castellón,free,2021-06-28,tablet,1
910,25,F,Léida,familiar,2019-10-04,tablet,98
911,32,F,Palma,familiar,2022-07-31,movil,60
912,27,No_especificado,Alicante,premium,2019-12-04,movil,30
913,21,M,Jaén,free,2020-12-01,movil,26
914,13,No_especificado,Alcalá de Henares,free,2023-11-10,movil,28
915,23,No_especificado,Castellón,premium,2023-08-05,movil,61
916,39,F,Lugo,premium,2019-12-25,movil,11
917,21,No_especificado,Toledo,premium,2021-10-28,movil,27
918,13,F,Sevilla,premium,2019-03-06,movil,24
