valoracion_id,usuario_id,cancion_id,puntuacion,fecha,comentario_texto
651,3826,583,3,2023-12-04,Imprescindible
652,1954,926,4,2024-04-19,
653,4517,1762,4,2022-09-13,
654,3685,1245,5,2022-04-11,
655,2213,887,5,2022-04-20,
656,589,1608,4,2024-03-28,Tema del verano
657,1619,1578,5,2022-05-26,
658,1783,1486,5,2024-07-25,Poco original
659,4157,810,2,2022-09-20,Me encanta
660,3468,1391,3,2023-11-07,
661,3453,984,3,2024-02-06,Poco original
662,3280,1958,4,2022-01-10,Me encanta
663,63,686,3,2024-12-07,Subidón total
664,2852,76,3,2024-02-12,Bailazo
665,3334,1446,3,2022-11-08,Vale la pena escucharla
666,34,1838,4,2022-06-26,
667,924,1748,3,2024-08-28,
668,11,666,1,2023-02-22,
669,2103,50,5,2022-11-16,Gran descubrimiento
670,254,849,3,2023-12-18,No me gusta
671,2437,1206,4,2023-12-16,Bailazo
672,1517,646,2,2022-08-22,Sensacional
673,4206,850,5,2024-11-14,Me encanta
674,3929,1660,5,2023-08-05,Mi favorita del álbum
675,3684,605,4,2023-01-01,Vale la pena escucharla
676,2205,840,4,2024-04-04,Increíble
677,1330,246,4,2022-04-04,Quedaría mejor sin este verso
678,4958,454,5,2022-12-16,Imprescindible
679,2967,823,4,2023-12-09,
680,3683,264,3,2022-02-25,Repetida en la radio
681,4099,955,5,2023-02-24,
682,3755,1349,2,2024-07-16,
683,1056,1547,2,2024-08-18,Sensacional
684,2707,1932,5,2023-09-23,Muy buena melodía
685,2879,814,4,2024-01-22,
686,4326,1491,4,2023-01-13,Sensacional
687,2867,1547,2,2023-02-16,Repetida en la radio
688,2089,251,4,2023-09-12,Obra maestra
689,2540,1442,3,2022-02-27,Imprescindible
690,494,1787,2,2023-08-22,
691,4484,1959,4,2024-02-04,Tema del verano
692,1263,1317,1,2024-08-09,
693,907,1774,4,2022-09-28,
694,802,1950,5,2023-12-12,Tema del verano
695,2744,417,4,2024-08-13,
696,1097,1568,5,2022-01-21,
697,1058,1080,5,2023-10-05,
698,3612,466,3,2024-10-29,
699,722,1208,4,2024-04-30,Subidón total
700,825,1256,4,2022-10-08,Tema del verano
701,3842,802,3,2023-07-08,Bailazo
702,2279,197,2,2023-07-18,
703,4424,1707,2,2024-04-03,
704,2483,799,1,2024-11-03,
705,4434,1732,4,2023-07-24,Gran descubrimiento
706,349,1142,4,2022-10-12,Perfecto para el gym
707,4662,855,3,2024-06-03,
708,905,1837,5,2024-08-26,
709,3974,1448,4,2022-04-04,¡Buena canción!
710,2473,1772,1,2022-09-21,Repetida en la radio
711,4236,1078,4,2024-03-08,Imprescindible
712,4461,847,5,2022-07-30,
713,2477,283,4,2023-05-19,Tema del verano
714,4196,663,3,2024-05-01,Gran descubrimiento
715,3170,912,4,2022-05-10,Sensacional
716,854,1060,3,2024-09-15,Vale la pena escucharla
717,1070,462,5,2023-01-23,Vale la pena escucharla
718,2792,1305,4,2024-03-11,
719,2838,417,4,2023-08-10,Subidón total
720,2990,207,3,2023-03-08,Repetida en la radio
721,1218,8,5,2022-01-18,Gran descubrimiento
722,2593,1158,4,2023-07-14,Obra maestra
723,1853,1740,4,2022-09-07,No me gusta
724,342,528,3,2022-07-01,Quedaría mejor sin este verso
725,4555,109,5,2022-01-25,
726,99,1973,2,2024-03-15,
727,4889,1378,3,2024-08-11,Muy buena melodía
728,4669,1935,4,2024-09-28,Imprescindible
729,4553,1120,5,2024-01-04,Increíble
730,2223,1014,5,2022-02-24,Repetida en la radio
731,844,1765,5,2023-01-22,Bailazo
732,2537,1169,4,2022-01-08,Subidón total
733,4479,1258,4,2023-10-26,
734,889,624,4,2023-05-29,
735,2107,605,3,2024-02-25,Obra maestra
736,2665,1227,2,2022-12-20,¡Buena canción!
737,4266,1443,5,2024-08-06,Muy buena melodía
738,1687,1221,1,2023-01-31,No me gusta
739,2409,331,5,2022-10-30,
740,4648,1375,4,2022-04-05,Obra maestra
741,521,96,3,2024-05-01,Obra maestra
742,3,135,2,2022-11-15,
743,3581,374,5,2024-08-21,
744,1057,1563,4,2024-05-07,
745,2522,1730,5,2024-02-13,Mi favorita del álbum
746,955,1952,4,2024-08-24,
747,3405,833,3,2024-02-22,
748,4117,1285,5,2022-04-09,Obra maestra
749,4653,89,5,2023-10-30,
750,3170,1137,4,2024-04-13,Subidón total
751,4340,151,5,2022-08-29,
752,2098,464,5,2022-05-24,
753,1610,1959,4,2023-01-08,Podría mejorar
754,1614,631,4,2023-04-21,Sensacional
755,4,977,4,2024-07-12,
756,4448,1014,4,2022-10-30,Imprescindible
757,1981,249,5,2024-05-20,
758,643,1336,4,2023-08-19,
759,4359,1783,5,2022-01-02,Muy buena melodía
760,3490,39,3,2024-09-05,Mi favorita del álbum
761,1592,600,5,2023-10-28,Perfecto para el gym
762,4557,313,2,2023-01-10,
763,1820,1324,4,2022-07-29,Imprescindible
764,3205,170,4,2022-07-10,Me encanta
765,4553,969,5,2024-06-29,
766,4368,919,5,2024-06-21,¡Buena canción!
767,3340,804,3,2023-12-11,
768,3762,1485,2,2024-06-03,
769,2539,249,5,2022-04-30,Bailazo
770,4187,706,5,2023-05-13,
771,841,788,5,2024-03-19,Me encanta
772,2967,218,4,2024-06-01,Subidón total
773,161,635,4,2023-11-02,Podría mejorar
774,941,1829,4,2023-11-02,Sensacional
775,2107,1761,3,2022-03-14,
776,2818,1135,3,2024-06-03,Repetida en la radio
777,2080,1621,4,2022-04-24,Repetida en la radio
778,1303,1011,3,2023-10-20,Repetida en la radio
779,2324,526,4,2024-05-20,Excelente artista
780,483,1971,3,2023-10-24,
781,3347,1684,5,2023-05-11,Mi favorita del álbum
782,3524,1743,3,2022-12-09,¡Buena canción!
783,2719,1901,4,2024-07-22,Muy buena melodía
784,32,365,4,2024-12-25,Gran descubrimiento
785,631,1936,5,2024-12-28,
786,4721,458,5,2024-03-02,
787,2752,500,3,2023-11-07,Obra maestra
788,4277,890,3,2024-04-24,¡Buena canción!
789,1816,1183,3,2024-11-13,Tema del verano
790,200,561,5,2023-11-14,Repetida en la radio
791,1050,1670,3,2023-12-01,¡Buena canción!
792,1457,239,5,2022-07-04,
793,3872,1839,4,2022-08-25,
794,3462,1276,3,2022-12-16,Repetida en la radio
795,594,1050,5,2023-06-17,Quedaría mejor sin este verso
796,1198,1089,1,2023-08-24,Excelente artista
797,1812,305,5,2023-12-23,
798,4019,1826,3,2024-05-06,Poco original
799,2541,1321,3,2022-02-01,
800,3809,1372,3,2022-12-25,Imprescindible
801,1090,1020,4,2023-05-07,Repetida en la radio
802,4443,1254,5,2024-11-12,Increíble
803,90,1182,4,2023-12-30,Obra maestra
804,1092,1601,3,2022-08-14,Tema del verano
805,3591,981,2,2024-08-02,Perfecto para el gym
806,2742,529,4,2023-09-29,Subidón total
807,2049,652,4,2024-11-19,
808,858,589,4,2022-12-30,Gran descubrimiento
809,2558,247,3,2023-09-16,Sensacional
810,1528,1460,5,2022-07-22,Me encanta
811,2166,1904,5,2022-09-08,Imprescindible
812,500,245,4,2024-05-06,
813,2878,218,2,2023-08-06,
814,1175,684,4,2022-11-29,
815,4146,1431,4,2024-11-02,Gran descubrimiento
816,4092,1484,5,2023-05-10,Muy buena melodía
817,3582,800,5,2022-09-09,
818,3217,1811,4,2022-12-12,Obra maestra
819,929,51,5,2023-03-15,Muy buena melodía
820,4410,1916,5,2022-07-23,
821,1238,1598,5,2024-09-11,Imprescindible
822,4957,980,3,2024-01-17,Increíble
823,1296,515,3,2022-04-09,Me encanta
824,2078,715,5,2023-01-30,Bailazo
825,84,432,1,2022-08-31,No me gusta
826,3271,126,5,2024-02-14,Podría mejorar
827,196,594,5,2022-06-02,
828,3541,1178,5,2023-10-01,
829,3917,1037,1,2024-12-05,¡Buena canción!
830,58,1072,4,2022-07-19,
831,739,1551,2,2022-08-17,¡Buena canción!
832,4718,1378,3,2022-01-25,Bailazo
833,3069,1973,5,2024-10-03,Sensacional
834,2974,1313,5,2023-02-19,Perfecto para el gym
835,834,459,2,2024-09-02,Quedaría mejor sin este verso
836,2570,1644,4,2023-03-10,Increíble
837,4417,46,3,2023-11-30,Vale la pena escucharla
838,1549,221,3,2024-11-15,Poco original
839,2049,722,4,2022-08-31,
840,2191,1848,3,2024-04-26,Poco original
841,4552,824,4,2024-02-27,
842,816,593,2,2022-06-27,Me encanta
843,1092,1725,3,2024-12-26,Tema del verano
844,2109,515,4,2023-09-22,Vale la pena escucharla
845,528,1962,4,2024-12-29,Poco original
846,864,909,4,2023-08-27,No me gusta
847,2595,642,4,2024-09-16,
848,1723,840,5,2023-12-13,
849,1893,231,4,2024-02-12,Vale la pena escucharla
850,507,1234,5,2023-11-07,
851,4791,794,4,2022-06-09,
852,4386,1758,5,2024-12-09,Excelente artista
853,1382,1106,4,2023-08-12,
854,1906,1621,5,2022-04-22,¡Buena canción!
855,2480,819,5,2024-05-23,¡Buena canción!
856,4223,1758,1,2024-10-04,Repetida en la radio
857,4752,1481,4,2022-08-16,Increíble
858,4922,747,4,2022-12-26,
859,1773,1533,5,2022-01-25,
860,1763,710,4,2022-06-03,Muy buena melodía
861,735,399,4,2024-01-06,Podría mejorar
862,107,1609,5,2024-01-16,Subidón total
863,957,1812,2,2024-07-24,Repetida en la radio
864,3967,729,4,2022-04-21,
865,4792,1417,5,2022-07-15,
866,345,1701,3,2023-01-22,Perfecto para el gym
867,127,1922,5,2024-12-26,Tema del verano
868,345,1859,2,2023-04-20,Tema del verano
869,3064,346,5,2023-03-02,Perfecto para el gym
870,2039,874,2,2022-12-05,Subidón total
871,2838,669,2,2023-08-16,Tema del verano
872,4052,1345,4,2023-05-21,
873,4111,611,5,2024-04-19,¡Buena canción!
874,3637,1879,3,2022-01-01,
875,3966,153,4,2024-01-19,
876,1080,1602,3,2022-10-02,
877,240,221,5,2022-11-01,
878,565,1146,5,2024-04-28,
879,4210,1921,3,2024-05-19,Subidón total
880,2667,627,4,2023-07-28,Bailazo
881,1436,1708,5,2024-05-05,
882,3437,59,5,2023-09-17,Podría mejorar
883,29,590,4,2023-02-12,Quedaría mejor sin este verso
884,1693,184,2,2024-05-25,No me gusta
885,1885,380,1,2024-05-12,
886,3253,1483,4,2023-07-20,
887,196,1259,2,2024-05-27,
888,972,1352,5,2022-12-14,Sensacional
889,2193,1809,3,2022-03-26,
890,4798,429,3,2022-08-25,Sensacional
891,2885,1143,4,2024-08-10,
892,2873,246,5,2023-07-07,
893,2003,1563,4,2024-08-22,
894,2770,206,3,2022-07-02,
895,4933,278,4,2022-04-21,
896,377,166,4,2022-05-04,Mi favorita del álbum
897,4721,195,2,2024-04-02,Sensacional
898,4695,911,3,2024-05-24,Imprescindible
899,2169,878,3,2022-05-16,
900,66,1664,4,2022-02-27,Excelente artista
901,4733,545,4,2022-07-02,
902,2721,1091,4,2023-12-10,Excelente artista
903,2936,1221,5,2023-10-30,
904,4209,662,4,2022-12-27,Imprescindible
905,4421,584,2,2022-01-31,
906,1045,158,3,2024-10-17,Bailazo
907,4358,1723,3,2023-11-07,Tema del verano
908,1808,418,2,2023-02-22,
909,4637,501,4,2022-02-08,Me encanta
910,3924,437,5,2023-09-17,Me encanta
911,4418,329,4,2024-06-22,Excelente artista
912,2209,1020,4,2023-10-13,Podría mejorar
913,4616,94,5,2023-07-08,¡Buena canción!
914,155,19,5,2024-03-10,
915,3740,1196,5,2024-09-02,
916,1352,74,5,2024-06-20,
917,504,1816,3,2022-05-26,
918,1009,334,5,2024-09-29,
919,3864,37,3,2022-12-11,
920,2730,351,2,2022-09-24,Me encanta
921,741,208,1,2023-09-13,
922,657,1683,5,2023-04-23,Tema del verano
923,2105,1461,5,2022-10-22,Excelente artista
924,3672,1511,5,2022-11-16,Excelente artista
925,3083,74,4,2022-01-24,Bailazo
926,1057,794,1,2022-02-10,Podría mejorar
927,2946,1825,4,2023-09-04,
928,2336,225,4,2023-10-11,Mi favorita del álbum
929,2443,589,5,2023-01-24,
930,4111,227,4,2024-05-22,Obra maestra
931,222,406,5,2024-04-25,
932,4722,91,4,2023-07-16,
933,2080,1024,5,2022-08-20,Me encanta
934,2484,130,3,2024-06-16,Gran descubrimiento
935,3023,373,2,2024-09-10,Sensacional
936,89,1210,5,2022-12-26,
937,1114,1285,4,2024-02-24,Podría mejorar
938,934,1712,4,2024-01-20,Subidón total
939,3310,919,5,2022-09-20,
940,3627,1223,4,2024-05-27,Poco original
941,3049,1405,5,2024-05-30,Poco original
942,2305,580,4,2022-04-29,Tema del verano
943,1687,1617,4,2024-01-05,
944,4309,1145,5,2023-04-01,No me gusta
945,280,1420,5,2024-11-13,Podría mejorar
946,701,840,5,2024-12-31,
947,3677,1000,5,2022-10-15,Me encanta
948,1423,1828,5,2023-11-17,Tema del verano
949,4698,793,3,2024-09-09,Increíble
950,1397,884,5,2022-11-14,
951,814,479,4,2024-11-13,
952,4683,1876,2,2022-04-23,
953,3981,1656,5,2024-05-22,Subidón total
954,4610,851,3,2024-09-21,Mi favorita del álbum
955,408,1353,2,2024-12-29,Obra maestra
956,2885,494,4,2022-09-08,
957,4025,1785,5,2023-07-20,
958,2671,1130,3,2022-11-17,Sensacional
959,3700,1196,3,2022-04-23,
960,686,1157,3,2022-12-04,Sensacional
961,4530,1055,5,2023-07-03,Bailazo
962,3319,466,5,2023-09-07,Me encanta
963,3326,1148,4,2024-01-17,Podría mejorar
964,2252,993,2,2023-01-28,
965,1324,570,2,2023-08-15,Quedaría mejor sin este verso
966,448,424,5,2022-07-08,
967,4392,1966,4,2022-09-11,Increíble
968,58,1120,3,2022-11-02,Increíble
969,2413,703,5,2022-11-19,Sensacional
970,1238,1215,2,2023-02-27,Vale la pena escucharla
971,1463,305,5,2024-08-09,
972,964,1412,3,2023-04-07,
973,2107,750,4,2024-02-29,
974,2731,1405,3,2023-05-18,Bailazo
975,4930,1357,4,2023-08-02,Me encanta
976,4106,1310,4,2023-10-05,Excelente artista
977,2760,1083,4,2024-10-29,Increíble
978,4076,730,5,2022-11-01,Podría mejorar
979,587,429,5,2023-09-04,
980,2410,1169,2,2024-07-13,Subidón total
981,1992,418,4,2023-01-11,Excelente artista
982,3738,31,3,2024-03-27,Imprescindible
983,2978,1519,4,2022-12-01,Poco original
984,2751,747,4,2022-08-22,Podría mejorar
985,594,1320,2,2023-11-14,Excelente artista
986,520,1857,4,2022-05-13,
987,2161,1431,5,2022-06-08,Perfecto para el gym
988,2635,357,3,2024-05-06,Vale la pena escucharla
989,3998,19,5,2024-06-27,Vale la pena escucharla
990,3747,1377,3,2024-03-05,Me encanta
991,1450,974,4,2024-08-05,
992,4629,729,3,2022-05-17,Increíble
993,4100,32,2,2024-02-20,Mi favorita del álbum
994,3861,38,5,2024-07-16,
995,1027,37,5,2022-06-01,Poco original
996,2779,1204,5,2024-02-04,Increíble
997,3348,1678,5,2024-03-30,Sensacional
998,2501,1063,5,2022-01-09,No me gusta
999,4713,727,5,2023-09-14,
1000,4589,1276,4,2023-12-17,
1001,4447,1635,5,2023-08-24,
1002,1560,1196,4,2024-01-02,
1003,3043,371,3,2023-11-20,Mi favorita del álbum
1004,2406,1908,4,2024-12-26,¡Buena canción!
1005,2284,1262,4,2023-11-21,Tema del verano
1006,1098,1066,3,2023-08-16,¡Buena canción!
1007,2503,621,5,2024-02-04,
1008,349,1337,4,2023-08-01,
1009,3868,911,3,2024-05-15,Gran descubrimiento
1010,1528,1403,4,2024-06-14,
1011,632,995,3,2022-03-29,No me gusta
1012,3417,1153,1,2024-01-10,
1013,909,925,5,2023-11-11,Excelente artista
1014,4585,863,5,2022-11-09,
1015,4314,1584,5,2023-05-28,Imprescindible
1016,1985,74,4,2023-07-20,
1017,2658,790,5,2022-09-05,Excelente artista
1018,508,1681,4,2023-10-12,¡Buena canción!
1019,1055,48,5,2024-08-03,No me gusta
1020,417,428,2,2023-01-16,
1021,3826,417,3,2023-06-07,Muy buena melodía
1022,1639,486,5,2024-02-18,Obra maestra
1023,11,483,3,2023-07-04,
1024,981,266,4,2024-01-25,Obra maestra
1025,800,1635,4,2024-06-24,Podría mejorar
1026,3992,1113,4,2023-06-12,
1027,673,162,3,2022-12-15,
1028,4862,1423,4,2024-08-25,Bailazo
1029,666,1264,4,2022-08-30,Gran descubrimiento
1030,4905,1611,4,2022-11-12,Sensacional
1031,4241,952,4,2022-11-14,
1032,1295,1717,5,2022-03-11,Repetida en la radio
1033,4270,627,5,2024-11-08,
1034,1803,1276,1,2022-12-12,
1035,2547,1856,2,2022-09-15,¡Buena canción!
1036,4000,1944,5,2023-03-08,
1037,3958,1143,5,2022-01-12,
1038,4516,273,3,2024-08-30,
1039,3636,338,4,2024-12-30,
1040,417,459,4,2024-05-19,
1041,4960,1650,5,2023-08-20,
1042,2464,135,4,2024-04-25,
1043,545,1970,5,2024-09-09,Bailazo
1044,4456,1468,4,2024-06-10,Vale la pena escucharla
1045,582,336,4,2022-02-18,Perfecto para el gym
1046,2630,891,5,2023-08-11,Mi favorita del álbum
1047,1697,457,5,2024-10-21,Bailazo
1048,3690,618,5,2023-03-28,¡Buena canción!
1049,3246,1272,5,2023-09-20,
1050,4123,626,5,2022-03-30,
1051,599,703,5,2023-09-18,Poco original
1052,4933,304,2,2022-05-07,Muy buena melodía
1053,587,1948,4,2024-09-09,Gran descubrimiento
1054,855,1830,5,2023-04-02,Mi favorita del álbum
1055,2518,1747,5,2024-10-27,
1056,4307,1953,3,2022-12-13,
1057,1996,147,4,2024-11-27,Tema del verano
1058,4565,1020,4,2024-06-30,
1059,2321,1863,4,2023-09-02,Podría mejorar
1060,1543,1642,1,2023-06-23,
1061,3936,502,3,2023-06-19,Bailazo
1062,769,410,5,2024-05-21,
1063,2488,434,4,2023-08-04,Quedaría mejor sin este verso
1064,2442,277,5,2022-07-11,Imprescindible
1065,4471,489,4,2024-05-17,Perfecto para el gym
1066,3009,1410,5,2022-08-11,Excelente artista
1067,1043,1399,5,2023-03-27,Excelente artista
1068,1700,1483,5,2023-05-22,
1069,457,1013,1,2023-01-01,Quedaría mejor sin este verso
1070,76,1314,3,2022-04-30,Tema del verano
1071,231,1303,4,2024-12-06,Bailazo
1072,1078,1934,4,2024-11-19,Subidón total
1073,2357,1537,2,2023-11-13,
1074,380,653,4,2022-01-31,
1075,208,1519,4,2023-07-05,
1076,3919,648,1,2023-06-01,
1077,4776,1308,4,2023-09-03,No me gusta
1078,4779,1467,3,2024-06-14,Subidón total
1079,848,1289,3,2024-03-20,Obra maestra
1080,2734,1313,5,2022-11-22,
1081,3156,357,5,2024-07-31,
1082,1874,636,3,2024-10-07,Gran descubrimiento
1083,1820,449,4,2024-05-28,Tema del verano
1084,1904,1008,5,2022-12-06,Obra maestra
1085,4580,1137,5,2023-04-01,Mi favorita del álbum
1086,4670,1415,4,2024-12-22,Tema del verano
1087,1213,1281,2,2022-04-13,Obra maestra
1088,571,669,3,2023-10-03,
1089,1155,634,3,2024-12-24,
1090,2938,1735,2,2022-06-12,No me gusta
1091,694,779,2,2023-03-30,Muy buena melodía
1092,94,329,1,2022-07-04,¡Buena canción!
1093,3592,1791,5,2022-01-18,
1094,2779,11,4,2022-09-06,¡Buena canción!
1095,4382,802,3,2024-01-06,Imprescindible
1096,66,1421,4,2024-10-03,
1097,1130,1473,3,2022-05-03,
1098,3769,1163,5,2023-07-13,Poco original
1099,1698,8,5,2022-01-30,
1100,4170,480,5,2024-03-16,No me gusta
1101,2911,1801,5,2024-06-17,¡Buena canción!
1102,4102,581,5,2022-01-21,Perfecto para el gym
1103,4147,1482,4,2022-02-23,¡Buena canción!
1104,132,308,4,2024-12-07,
1105,3877,1715,5,2023-03-16,Muy buena melodía
1106,725,1142,5,2023-09-21,Sensacional
1107,112,1444,2,2023-09-15,
1108,697,70,5,2024-09-27,¡Buena canción!
1109,4122,639,5,2023-06-14,
1110,4182,444,5,2023-04-26,¡Buena canción!
1111,3799,1035,4,2022-09-15,Subidón total
1112,4399,301,2,2022-03-16,Me encanta
1113,459,42,4,2024-03-18,Quedaría mejor sin este verso
1114,2661,174,4,2024-02-17,
1115,3993,1968,3,2024-10-21,
1116,172,98,5,2023-09-08,Poco original
1117,3800,512,2,2024-10-13,
1118,1111,1895,4,2023-07-10,Me encanta
1119,75,1853,3,2024-02-19,
1120,4457,1180,4,2022-01-12,
1121,2684,211,1,2024-04-05,
1122,558,685,5,2024-09-07,Tema del verano
1123,2638,1059,5,2022-08-25,Perfecto para el gym
1124,3608,1225,1,2024-10-03,Repetida en la radio
1125,2467,1457,5,2023-01-28,
1126,768,17,3,2023-06-10,
1127,4179,420,4,2022-04-17,
1128,2001,493,5,2024-10-28,
1129,62,1924,3,2024-03-14,Excelente artista
1130,4642,1617,5,2023-08-06,Bailazo
1131,3188,1809,5,2024-10-25,Quedaría mejor sin este verso
1132,3708,1900,5,2024-11-13,Imprescindible
1133,2949,1208,2,2023-10-04,
1134,3223,1496,3,2024-09-25,Perfecto para el gym
1135,4113,437,3,2022-01-25,Gran descubrimiento
1136,3389,243,5,2023-09-26,Tema del verano
1137,1531,1666,3,2022-06-08,
1138,778,707,3,2024-10-15,Tema del verano
1139,4375,813,5,2023-03-03,Imprescindible
1140,2728,589,2,2024-01-25,Podría mejorar
1141,2210,1781,5,2022-10-13,Me encanta
1142,2347,1908,5,2023-12-24,Bailazo
1143,1668,958,3,2023-06-10,Vale la pena escucharla
1144,2607,1166,4,2022-10-09,
1145,4515,1499,5,2022-11-22,
1146,3862,268,3,2024-08-27,Me encanta
1147,4840,594,4,2024-02-13,Muy buena melodía
1148,3755,36,1,2022-02-23,
1149,2619,374,2,2023-07-12,¡Buena canción!
1150,662,1231,5,2022-10-13,
1151,880,1282,4,2023-11-25,Bailazo
1152,3879,47,1,2023-02-27,¡Buena canción!
1153,257,919,3,2023-06-20,
1154,3051,1069,5,2024-08-23,
1155,3599,549,1,2022-06-01,Excelente artista
1156,721,1566,4,2024-10-16,
1157,1476,415,3,2022-05-27,
1158,911,1253,4,2024-05-05,
1159,1802,203,3,2023-11-08,Subidón total
1160,203,1588,5,2024-03-20,Bailazo
1161,2481,198,3,2024-01-21,
1162,2086,1510,4,2023-07-15,Quedaría mejor sin este verso
1163,3848,10,5,2023-10-07,Gran descubrimiento
1164,617,567,5,2023-02-06,Increíble
1165,2757,1368,4,2024-08-14,Gran descubrimiento
1166,835,938,4,2022-12-15,Perfecto para el gym
1167,2732,1770,4,2023-02-04,Obra maestra
1168,4997,1567,5,2023-04-30,
1169,4648,1817,4,2024-08-07,Imprescindible
1170,4941,1274,4,2022-08-08,
1171,3873,298,4,2023-07-15,Podría mejorar
1172,3806,563,1,2024-11-07,Poco original
1173,3809,257,3,2023-08-02,
1174,2053,21,3,2022-11-19,Podría mejorar
1175,1909,368,4,2024-07-24,Podría mejorar
1176,2804,637,5,2022-05-30,
1177,214,1071,3,2024-09-10,Mi favorita del álbum
1178,2463,255,5,2023-02-15,
1179,272,1165,5,2022-06-02,Obra maestra
1180,2123,940,4,2022-07-01,¡Buena canción!
1181,1371,1308,2,2022-03-14,Muy buena melodía
1182,2411,1136,1,2024-12-07,Sensacional
1183,4393,928,4,2023-04-20,Sensacional
1184,1466,1347,4,2022-01-21,No me gusta
1185,915,1345,1,2022-12-25,Perfecto para el gym
1186,1023,345,3,2022-07-26,Gran descubrimiento
1187,761,842,3,2024-12-27,
1188,3930,354,5,2022-12-22,
1189,2232,258,4,2023-01-02,Poco original
1190,477,908,5,2024-03-15,
1191,3789,27,5,2023-10-05,Vale la pena escucharla
1192,2341,130,1,2024-03-18,Podría mejorar
1193,2656,297,4,2022-08-12,Tema del verano
1194,4774,964,4,2022-09-16,Quedaría mejor sin este verso
1195,971,1463,5,2023-09-13,
1196,4332,411,1,2023-04-18,¡Buena canción!
1197,3712,1710,4,2024-02-05,Excelente artista
1198,2651,645,3,2023-11-13,
1199,3476,1386,5,2023-08-26,Poco original
1200,2139,748,5,2023-06-07,Subidón total
1201,4790,1505,4,2022-03-29,
1202,7,726,4,2023-08-24,
1203,1517,571,4,2023-06-06,
1204,1344,1566,4,2022-10-22,Excelente artista
1205,4151,27,3,2024-06-03,Vale la pena escucharla
1206,4687,862,4,2023-05-26,
1207,422,1226,5,2022-09-12,Increíble
1208,326,1989,2,2023-12-16,Increíble
1209,3867,1568,3,2023-09-23,¡Buena canción!
1210,3993,1999,3,2024-01-18,
1211,4637,216,3,2022-08-12,
1212,717,1710,2,2024-10-27,No me gusta
1213,3735,1284,3,2022-02-16,Mi favorita del álbum
1214,2388,1947,4,2023-01-31,Podría mejorar
1215,1646,933,3,2022-10-03,Podría mejorar
1216,4504,1621,3,2023-03-24,
1217,1715,139,2,2022-03-14,
1218,1193,839,5,2023-01-05,
1219,4034,1755,4,2023-07-18,Mi favorita del álbum
1220,1426,989,4,2023-10-20,
1221,4622,365,4,2024-01-18,Me encanta
1222,3877,1476,2,2022-05-08,Sensacional
