id,playlist_id,cancion_id,posicion,fecha_agregada
901,285,1178,121,2021-09-29
902,112,1784,129,2023-04-11
903,437,134,135,2022-05-02
904,300,1178,160,2022-04-19
905,324,1545,113,2023-12-29
906,331,1761,109,2022-04-06
907,147,368,147,2021-02-10
908,395,605,140,2023-02-26
909,473,1474,33,2022-06-26
910,101,1122,199,2024-04-11
911,124,286,69,2021-04-09
912,71,24,64,2024-11-19
913,480,565,27,2022-12-03
914,118,1276,51,2022-08-02
915,485,1398,35,2022-02-14
916,61,1257,30,2022-12-13
917,451,967,119,2022-10-25
918,198,1555,138,2024-09-09
919,247,138,166,2022-11-21
920,470,295,40,2023-06-16
921,221,496,98,2021-03-30
922,94,79,95,2023-07-18
923,371,1914,150,2021-12-01
924,442,161,145,2023-01-25
925,441,1680,138,2022-06-27
926,378,603,86,2024-02-01
927,297,342,21,2023-09-07
928,372,922,173,2023-01-22
929,168,404,34,2022-09-04
930,63,500,56,2023-10-08
931,31,1071,130,2023-10-16
932,223,321,24,2024-07-21
933,329,1682,146,2024-10-04
934,473,1148,73,2022-08-12
935,396,1438,94,2021-12-26
936,299,1734,91,2021-08-26
937,24,1826,105,2023-02-02
938,432,1427,168,2021-03-15
939,327,1808,8,2023-04-03
940,479,670,182,2023-04-19
941,348,761,58,2021-07-28
942,113,1109,192,2023-09-03
943,141,1492,123,2023-12-05
944,228,1920,70,2023-12-31
945,118,1737,46,2022-06-19
946,101,796,79,2024-01-02
947,152,1705,19,2024-03-10
948,457,1882,21,2023-02-01
949,233,910,110,2022-08-21
950,325,1275,25,2023-04-13
951,376,1559,94,2022-07-07
952,500,771,136,2022-06-25
953,483,382,159,2023-03-05
954,6,1915,168,2021-06-21
955,493,1561,61,2024-09-12
956,40,1262,102,2022-01-15
957,189,930,36,2022-04-24
958,336,602,26,2023-03-18
959,458,732,59,2021-11-21
960,121,879,189,2023-09-13
961,118,122,72,2022-05-21
962,209,1851,27,2022-08-24
963,337,1926,127,2023-09-19
964,400,1094,23,2022-04-10
965,134,717,78,2021-11-09
966,396,871,44,2022-02-19
967,264,557,125,2024-06-17
968,438,369,115,2024-02-29
969,19,58,191,2024-01-12
970,42,1409,26,2023-09-05
971,280,1301,192,2023-04-05
972,186,322,155,2023-04-01
973,351,1061,50,2022-04-24
974,283,1317,117,2022-02-17
975,24,590,129,2022-12-06
976,47,1290,43,2021-08-26
977,327,1077,132,2023-11-08
978,492,925,3,2021-12-12
979,353,382,147,2024-03-19
980,71,382,98,2024-10-20
981,113,394,39,2022-10-26
982,372,409,178,2023-11-10
983,7,1298,49,2021-07-31
984,141,1318,108,2023-04-26
985,313,716,65,2023-05-28
986,235,75,120,2023-07-30
987,257,1072,63,2022-12-20
988,163,1454,19,2023-11-23
989,257,1563,156,2022-09-16
990,404,1202,180,2023-03-21
991,151,1273,187,2022-12-07
992,52,1497,184,2022-10-08
993,477,1357,58,2022-07-09
994,419,339,81,2023-07-07
995,317,890,150,2023-09-28
996,185,524,128,2023-01-17
997,420,747,191,2023-02-15
998,29,1275,116,2024-03-04
999,43,779,58,2022-02-09
1000,316,516,199,2021-01-11
1001,469,417,178,2021-11-04
1002,293,1573,1,2023-12-07
1003,133,1539,191,2021-11-15
1004,250,278,95,2022-03-17
1005,44,882,35,2022-04-22
1006,271,144,128,2021-09-29
1007,466,1772,121,2023-09-15
1008,444,1671,27,2021-07-02
1009,437,1521,53,2022-02-22
1010,184,157,111,2023-09-11
1011,240,1462,73,2023-10-12
1012,286,312,47,2023-12-01
1013,433,1187,198,2023-08-27
1014,59,1398,118,2021-11-23
1015,113,994,4,2022-10-04
1016,404,132,53,2023-02-26
1017,23,101,119,2023-02-20
1018,175,1148,26,2022-07-14
1019,401,1683,191,2021-09-03
1020,71,72,103,2024-03-22
1021,265,622,177,2023-09-27
1022,113,1890,70,2023-08-31
1023,162,1921,28,2022-07-18
1024,452,1272,154,2023-09-24
1025,405,609,118,2023-12-03
1026,477,1167,16,2022-09-03
1027,72,1943,158,2021-05-13
1028,485,402,175,2022-01-18
1029,368,808,110,2024-01-08
1030,107,577,40,2024-03-03
1031,446,1701,124,2024-02-15
1032,441,1090,89,2022-07-29
1033,432,1686,71,2022-01-07
1034,132,1748,134,2024-02-05
1035,117,1863,57,2022-03-15
1036,171,828,6,2022-07-03
1037,419,1603,1,2022-12-31
1038,183,1215,92,2022-12-22
1039,95,1629,54,2022-10-23
1040,140,497,142,2023-10-16
1041,471,1738,104,2023-12-02
1042,228,218,4,2023-06-03
1043,425,745,188,2024-02-20
1044,494,907,17,2023-06-09
1045,262,599,106,2023-08-28
1046,375,899,185,2022-11-16
1047,129,477,51,2022-07-20
1048,61,1056,26,2022-05-26
1049,448,1523,72,2024-05-28
1050,479,178,31,2022-08-20
1051,48,383,126,2024-05-13
1052,340,1133,14,2022-01-14
1053,293,1341,178,2024-01-14
1054,335,850,88,2021-07-06
1055,182,1383,102,2021-10-31
1056,455,1560,84,2024-01-31
1057,126,1541,124,2021-10-02
1058,329,724,75,2024-01-23
1059,189,1829,108,2022-01-07
1060,328,1335,189,2021-02-28
1061,108,978,193,2024-01-23
1062,264,302,3,2024-03-28
1063,260,1942,194,2022-03-31
1064,152,1113,86,2024-02-25
1065,6,2,102,2021-11-30
1066,290,1477,85,2022-10-09
1067,456,1128,124,2023-07-09
1068,392,1067,137,2023-01-27
1069,295,1709,153,2024-07-17
1070,294,831,164,2023-10-14
1071,90,259,39,2021-12-11
1072,120,258,90,2022-12-03
1073,91,999,29,2021-12-31
1074,84,282,77,2021-08-11
1075,31,536,85,2024-07-13
1076,75,679,58,2023-12-17
1077,386,1487,36,2023-02-15
1078,189,196,103,2022-06-11
1079,155,1672,77,2022-12-15
1080,181,1965,130,2023-09-19
1081,232,1588,48,2023-09-29
1082,299,1255,155,2021-09-14
1083,80,1522,146,2024-03-19
1084,44,446,194,2021-10-22
1085,123,937,77,2023-06-15
1086,136,1027,148,2022-04-19
1087,480,701,71,2023-05-27
1088,230,630,69,2023-06-12
1089,155,1181,131,2023-01-16
1090,327,1151,180,2023-05-24
1091,160,1318,176,2021-10-15
1092,193,1927,151,2021-10-24
1093,397,1701,14,2022-10-26
1094,208,726,189,2023-12-01
1095,124,818,63,2021-06-22
1096,381,1766,17,2023-09-20
1097,476,456,43,2022-06-30
1098,460,1280,150,2022-08-28
1099,52,794,185,2022-06-07
1100,221,223,173,2021-02-08
1101,90,196,55,2021-09-19
1102,347,1573,173,2022-10-28
1103,320,1788,199,2023-05-16
1104,491,1076,104,2021-07-20
1105,283,698,184,2022-04-02
1106,23,420,40,2023-05-25
1107,240,1766,180,2023-11-11
1108,453,1834,3,2023-08-09
1109,341,1674,188,2023-07-08
1110,15,900,105,2023-11-24
1111,349,591,142,2022-06-12
1112,250,719,113,2022-04-27
1113,184,297,47,2024-07-17
1114,73,1548,80,2023-07-06
1115,50,869,81,2023-04-19
1116,127,434,157,2022-12-18
1117,109,281,38,2024-02-19
1118,119,692,120,2022-09-30
1119,58,1982,59,2021-04-27
1120,390,1580,23,2023-03-31
1121,407,1484,82,2024-09-24
1122,286,98,171,2023-07-22
1123,92,4,9,2021-11-29
1124,11,195,157,2021-07-14
1125,359,590,80,2021-05-15
1126,169,34,166,2021-11-19
1127,343,522,110,2023-12-06
1128,240,1750,57,2023-08-21
1129,75,823,33,2023-04-02
1130,277,234,172,2021-11-14
1131,432,694,192,2021-05-03
1132,446,288,136,2024-02-28
1133,471,1189,163,2024-01-25
1134,24,718,88,2022-09-27
1135,15,268,109,2023-10-03
1136,218,809,76,2021-06-12
1137,432,1986,76,2021-09-13
1138,201,1578,161,2023-05-09
1139,403,379,129,2022-11-23
1140,291,1292,55,2022-12-26
1141,354,1203,28,2022-10-01
1142,476,62,55,2022-11-10
1143,41,1559,167,2023-10-07
1144,165,1692,98,2022-03-26
1145,274,1747,80,2021-12-11
1146,80,57,163,2024-11-14
1147,390,1129,2,2023-03-17
1148,148,361,200,2022-12-25
1149,326,1547,149,2022-12-23
1150,153,1034,47,2022-07-26
1151,164,1295,162,2021-05-13
1152,451,1898,37,2022-03-02
1153,235,1629,136,2023-04-29
1154,443,501,199,2023-12-27
1155,269,1507,24,2023-01-03
1156,93,966,81,2023-08-21
1157,414,292,156,2024-04-30
1158,432,1043,41,2021-08-03
1159,1,1691,2,2023-11-15
1160,384,1834,141,2021-06-16
1161,363,1002,22,2023-01-10
1162,74,872,18,2024-10-02
1163,448,221,12,2023-07-13
1164,489,960,123,2024-05-30
1165,267,1067,151,2022-11-12
1166,103,155,150,2022-12-15
1167,106,1142,185,2022-10-02
1168,32,1722,85,2022-07-16
1169,384,991,33,2021-10-05
1170,112,1132,1,2022-11-10
1171,483,71,73,2022-12-24
1172,146,2,74,2024-01-26
1173,265,1767,23,2023-07-04
1174,56,566,81,2022-02-02
1175,428,1901,69,2023-02-08
1176,416,1251,41,2022-08-06
1177,19,1164,152,2023-08-21
1178,498,316,179,2024-10-13
1179,51,948,188,2024-04-30
1180,380,1434,75,2023-10-01
1181,307,1732,172,2022-12-11
1182,70,1654,21,2021-09-05
1183,12,572,172,2022-05-04
1184,197,1847,86,2024-01-19
1185,500,382,103,2021-07-03
1186,247,1375,159,2022-10-16
1187,180,1205,151,2022-03-02
1188,427,1191,169,2022-11-05
1189,99,1484,96,2024-02-18
1190,430,333,116,2021-12-21
1191,95,1687,167,2022-12-23
1192,197,1623,18,2023-09-02
1193,364,1549,60,2021-11-07
1194,438,262,77,2024-03-09
1195,436,683,28,2023-08-31
1196,145,1919,128,2021-10-10
1197,154,401,112,2021-03-09
1198,51,1146,4,2024-10-27
1199,168,225,149,2023-03-31
1200,45,1281,6,2022-07-23
1201,425,413,160,2024-10-14
1202,181,1545,17,2023-09-15
1203,341,1411,30,2023-07-21
1204,446,388,90,2024-10-08
1205,414,1727,174,2024-03-22
1206,134,375,45,2021-10-26
1207,290,921,77,2023-01-05
1208,124,183,149,2021-04-01
1209,106,1967,1,2023-04-15
1210,145,345,172,2022-01-11
1211,367,1229,166,2024-06-15
1212,110,1782,168,2023-08-07
1213,472,307,44,2024-07-14
1214,125,1524,30,2024-01-29
1215,115,309,28,2022-01-19
1216,490,1595,85,2024-10-16
1217,172,234,164,2022-09-26
1218,247,1920,167,2022-12-28
1219,53,1750,172,2021-11-27
1220,388,868,169,2023-02-23
1221,77,432,146,2023-09-16
1222,275,692,168,2023-07-26
1223,56,1556,3,2021-12-14
1224,281,115,131,2023-10-03
1225,75,1610,164,2023-06-24
1226,220,1499,115,2023-07-21
1227,163,803,103,2024-03-25
1228,495,968,71,2024-05-19
1229,267,389,8,2022-06-16
1230,335,684,103,2021-08-23
1231,377,350,188,2022-02-03
1232,315,917,21,2022-03-24
1233,316,849,158,2021-07-20
1234,485,1424,62,2021-11-10
1235,207,1681,108,2021-10-07
1236,340,71,9,2021-01-31
1237,159,1580,141,2022-09-04
1238,135,583,91,2021-09-22
1239,109,641,122,2023-07-08
1240,470,196,194,2023-05-08
1241,408,1374,193,2022-01-27
1242,227,1261,26,2021-02-13
1243,56,1676,136,2021-08-30
1244,187,1437,38,2022-06-08
1245,108,883,76,2023-12-04
1246,57,439,134,2021-10-25
1247,321,1914,197,2022-12-02
1248,334,1458,143,2022-02-10
1249,224,1555,93,2023-10-16
1250,264,1477,9,2024-03-03
1251,173,1640,59,2022-03-16
1252,283,1183,61,2022-02-02
1253,399,1092,138,2021-11-11
1254,87,769,117,2021-11-16
1255,415,218,183,2024-01-25
1256,9,362,101,2024-02-22
1257,223,1902,32,2024-08-29
1258,87,1735,160,2022-04-03
1259,163,1573,123,2024-02-12
1260,476,1448,145,2021-12-06
1261,386,131,106,2023-05-03
1262,161,638,185,2024-03-13
1263,254,1136,36,2023-07-15
1264,399,1881,35,2022-04-22
1265,67,417,95,2021-09-17
1266,11,1237,116,2021-01-18
1267,258,659,112,2023-04-23
1268,381,1570,94,2023-08-17
1269,176,1316,190,2021-09-30
1270,206,1583,15,2022-12-29
1271,436,607,197,2023-03-09
1272,251,44,1,2023-11-25
1273,442,1100,83,2022-05-10
1274,38,1930,182,2021-09-28
1275,205,1519,161,2021-04-21
1276,237,978,92,2022-01-16
1277,96,1762,135,2024-10-09
1278,189,1337,178,2022-03-25
1279,37,299,183,2024-01-08
1280,40,1919,198,2021-09-20
1281,86,516,195,2022-07-14
1282,301,1398,59,2022-03-05
1283,78,1854,99,2021-11-25
1284,427,801,112,2023-03-10
1285,344,226,100,2023-08-22
1286,292,262,75,2023-12-26
1287,118,1589,69,2022-04-02
1288,467,1531,52,2022-10-23
1289,473,218,168,2022-03-20
1290,131,115,36,2022-10-10
1291,472,1296,160,2024-09-11
1292,264,1499,80,2023-12-02
1293,233,147,103,2022-02-13
1294,88,1013,124,2022-06-22
1295,41,1933,71,2023-09-27
1296,358,636,4,2021-11-27
1297,258,70,14,2023-06-17
1298,77,1760,109,2023-09-23
1299,500,1686,170,2021-10-24
1300,300,1637,43,2022-03-05
1301,468,414,21,2024-02-13
1302,113,63,152,2022-12-31
1303,96,1006,146,2024-07-08
1304,40,129,195,2021-12-11
1305,414,1903,161,2024-03-16
1306,80,418,49,2024-09-21
1307,90,1676,38,2021-10-30
1308,388,1086,161,2023-04-14
1309,301,91,23,2022-05-18
1310,266,1790,55,2023-05-26
1311,400,1221,160,2021-08-17
1312,421,814,125,2023-12-04
1313,150,965,174,2021-12-15
1314,24,1609,152,2023-04-05
1315,176,1990,13,2021-11-13
1316,195,658,40,2024-04-05
1317,432,1980,143,2021-12-27
1318,453,792,33,2024-02-09
1319,118,258,67,2022-01-14
1320,163,121,44,2023-12-30
1321,358,2,169,2022-04-15
1322,291,46,38,2023-01-25
1323,248,773,68,2023-05-10
1324,459,1738,38,2022-11-28
1325,281,520,76,2024-01-05
1326,492,1879,44,2021-11-04
1327,49,1427,79,2021-10-27
1328,44,981,186,2021-10-28
1329,118,1955,77,2021-11-13
1330,68,1636,89,2023-04-14
1331,154,1142,146,2021-07-02
1332,127,1516,37,2023-04-21
1333,21,1326,166,2024-02-11
1334,448,1709,124,2024-01-13
1335,455,1205,34,2024-01-31
1336,415,206,117,2024-01-09
1337,335,957,161,2021-01-14
1338,14,979,97,2023-08-14
1339,433,836,86,2023-08-27
1340,96,969,124,2024-08-06
1341,225,987,56,2022-12-18
1342,173,1253,53,2022-05-25
1343,381,354,84,2023-08-13
1344,401,1541,131,2022-01-02
1345,127,1309,190,2023-10-29
1346,45,1545,196,2022-07-02
1347,345,1928,136,2024-04-12
1348,302,91,62,2021-08-30
1349,382,1147,97,2023-02-01
1350,495,1731,36,2024-03-26
1351,11,1697,19,2021-12-01
1352,319,899,175,2023-07-19
1353,405,1160,113,2024-03-03
1354,383,629,160,2024-02-02
1355,401,197,160,2022-02-13
1356,395,1853,130,2023-02-04
1357,220,1680,160,2023-05-23
1358,442,389,132,2022-11-16
1359,222,903,128,2024-01-04
1360,355,1060,121,2023-03-19
1361,313,106,170,2022-09-27
1362,203,242,47,2022-11-21
1363,105,559,50,2022-10-15
1364,276,819,194,2022-10-12
1365,240,1428,24,2024-01-27
1366,306,178,200,2021-10-15
1367,368,559,156,2023-12-31
1368,167,248,77,2023-10-01
1369,257,1227,141,2022-07-24
1370,69,1266,38,2024-05-04
1371,222,526,186,2024-02-25
1372,409,1553,184,2022-02-16
1373,90,1431,10,2022-04-29
1374,314,291,130,2024-04-08
1375,155,444,111,2023-01-15
1376,469,1837,71,2021-07-11
1377,482,497,29,2022-03-26
1378,426,1520,143,2021-12-02
1379,495,931,143,2024-06-01
1380,222,1554,123,2024-01-28
1381,322,893,66,2024-01-05
1382,421,850,56,2023-07-02
1383,32,462,54,2022-10-16
1384,301,924,129,2022-01-21
1385,436,526,60,2023-08-20
1386,100,1637,74,2023-06-18
1387,68,1959,138,2023-01-04
1388,286,1270,41,2023-08-02
1389,315,1418,186,2021-11-12
1390,409,705,155,2022-08-19
1391,219,1855,36,2022-11-26
1392,472,1437,54,2024-03-18
1393,498,217,164,2024-08-26
1394,213,1184,78,2022-01-08
1395,103,659,30,2023-03-22
1396,393,1503,190,2021-08-23
1397,309,1799,141,2022-02-24
1398,342,11,179,2022-01-12
1399,424,235,73,2023-07-29
1400,472,344,50,2023-11-15
1401,106,444,171,2023-04-08
1402,379,947,170,2023-01-24
1403,22,1933,63,2024-01-28
1404,264,1907,36,2024-07-01
1405,353,1537,81,2024-10-02
1406,439,928,122,2021-09-19
1407,13,222,138,2023-08-06
1408,236,586,33,2021-09-01
1409,6,323,191,2021-09-01
1410,414,1411,67,2023-12-11
1411,466,1670,106,2023-10-14
1412,116,1693,58,2024-01-26
1413,394,50,152,2022-08-14
1414,171,1622,83,2022-01-12
1415,407,1527,106,2023-12-10
1416,196,26,177,2024-01-11
1417,139,119,72,2023-03-04
1418,331,148,63,2022-02-13
1419,474,735,28,2022-01-18
1420,292,685,183,2023-11-06
1421,5,1429,24,2023-03-29
1422,499,1384,33,2024-08-05
1423,20,2,14,2022-05-29
1424,70,1271,163,2022-06-09
1425,423,1772,127,2021-11-02
1426,427,1716,69,2023-03-17
1427,81,843,160,2021-11-30
1428,375,828,72,2023-06-07
1429,98,294,75,2023-07-29
1430,280,1618,80,2023-01-15
1431,345,1068,177,2024-09-08
1432,249,792,188,2023-12-29
1433,224,443,81,2023-08-07
1434,159,1287,165,2022-11-23
1435,111,1651,34,2023-11-27
1436,265,785,30,2023-04-15
1437,79,1438,157,2021-05-29
1438,295,1679,23,2024-08-12
1439,315,1515,54,2021-10-17
1440,299,394,57,2022-05-17
1441,318,1600,166,2023-04-27
1442,395,254,68,2022-10-03
1443,8,729,22,2023-03-16
1444,137,1180,53,2022-12-17
1445,94,1603,34,2023-06-08
1446,67,1925,71,2022-02-18
1447,126,1736,177,2021-10-08
1448,340,680,21,2021-02-28
1449,251,554,16,2023-10-14
1450,312,1455,189,2023-12-17
1451,429,1386,147,2024-03-26
1452,467,937,85,2023-02-13
1453,327,1274,24,2023-03-23
1454,468,61,74,2024-05-09
1455,71,1127,23,2024-06-30
1456,257,1547,177,2022-09-05
1457,94,1755,126,2023-08-03
1458,153,24,39,2022-04-28
1459,75,745,31,2023-04-16
1460,18,1145,86,2024-01-24
1461,62,1572,141,2022-03-14
1462,404,1344,114,2022-10-02
1463,208,288,1,2023-09-26
1464,169,250,96,2022-03-24
1465,218,345,114,2021-08-14
1466,23,1782,148,2022-11-09
1467,303,1407,191,2022-04-20
1468,78,850,20,2022-07-27
1469,337,884,8,2023-09-07
1470,63,1647,80,2024-08-21
1471,128,956,39,2023-01-12
1472,209,177,178,2022-03-26
1473,186,602,181,2023-04-20
1474,390,1443,112,2023-08-06
1475,160,610,47,2021-11-08
1476,67,798,78,2021-10-03
1477,227,1575,72,2021-06-13
1478,56,1849,85,2021-10-08
1479,383,1771,70,2024-01-19
1480,234,1321,77,2022-09-05
1481,200,823,159,2021-01-22
1482,378,937,175,2023-11-16
1483,185,1914,161,2023-07-09
1484,293,817,50,2024-05-22
1485,73,528,195,2023-07-30
1486,414,804,187,2023-10-20
1487,357,1605,35,2021-07-10
1488,143,1519,122,2023-01-09
1489,21,541,109,2024-10-20
1490,177,581,19,2022-12-12
1491,56,991,158,2021-10-22
1492,23,790,159,2022-11-08
1493,99,1786,142,2023-10-05
1494,198,1355,102,2024-02-05
1495,401,476,117,2021-09-22
1496,318,1488,22,2022-12-11
1497,18,1110,118,2024-02-21
1498,338,132,113,2021-10-30
1499,463,1770,38,2023-02-03
1500,3,103,10,2023-01-11
1501,5,1031,163,2023-01-10
1502,340,570,131,2022-01-31
1503,391,177,1,2022-09-05
1504,456,936,10,2023-09-15
1505,235,1005,144,2023-01-01
1506,344,22,77,2023-09-07
1507,485,257,170,2021-12-02
1508,89,938,151,2023-12-06
1509,165,1021,104,2022-09-05
1510,19,911,179,2023-11-05
1511,197,1939,40,2023-03-29
1512,289,1524,142,2022-12-03
1513,244,917,24,2022-05-29
1514,283,597,148,2022-06-13
1515,436,1776,185,2022-11-29
1516,234,1032,106,2023-01-07
1517,391,1806,1,2022-11-21
1518,84,1170,126,2021-09-16
1519,14,169,26,2023-01-28
1520,34,847,6,2024-02-06
1521,239,1085,173,2022-01-10
1522,284,1461,123,2021-10-01
1523,288,580,149,2023-08-24
1524,50,195,180,2023-02-14
1525,321,663,51,2023-07-05
1526,372,199,165,2023-07-12
1527,293,141,65,2024-04-22
1528,103,1360,29,2022-09-18
1529,351,308,194,2022-05-19
1530,457,1345,120,2022-07-14
1531,317,738,75,2023-02-20
1532,267,1696,8,2022-05-05
1533,388,1680,10,2022-08-29
1534,121,573,26,2023-11-13
1535,133,57,35,2021-06-13
1536,37,324,93,2023-08-02
1537,434,1126,84,2024-03-27
1538,54,920,81,2023-03-21
1539,277,323,32,2022-07-27
1540,474,1749,167,2021-12-28
1541,472,626,87,2024-06-27
1542,18,739,146,2023-09-30
1543,127,457,158,2023-05-19
1544,500,1457,185,2022-03-01
1545,109,174,76,2023-10-13
1546,463,1184,34,2023-07-30
1547,482,1522,55,2021-12-03
1548,393,867,79,2021-11-22
1549,440,427,8,2021-10-23
1550,194,707,114,2024-11-08
1551,231,72,200,2023-07-30
1552,84,113,33,2021-10-04
1553,476,1423,110,2022-02-19
1554,262,1287,52,2024-06-02
1555,37,1786,92,2024-03-02
1556,364,1020,2,2021-04-24
1557,441,574,44,2022-05-25
1558,357,1352,139,2021-11-06
1559,385,1706,69,2022-01-15
1560,4,603,135,2023-08-13
1561,200,1995,185,2021-09-12
1562,28,1617,96,2023-08-05
1563,189,727,72,2022-05-12
1564,227,132,42,2021-08-31
1565,198,1372,119,2024-09-28
1566,500,849,37,2022-03-04
1567,189,1940,59,2022-07-16
1568,347,13,12,2022-03-05
1569,282,1381,90,2023-08-06
1570,312,663,98,2024-01-01
1571,173,402,34,2022-11-23
1572,45,1259,167,2022-06-17
1573,450,839,48,2022-02-19
1574,482,1537,186,2022-02-08
1575,156,1988,151,2024-02-13
1576,12,1807,112,2022-02-07
1577,259,1737,127,2024-03-31
1578,381,725,170,2024-04-11
1579,267,449,20,2023-01-21
1580,288,1125,174,2023-01-30
1581,329,1328,100,2024-07-18
1582,35,176,174,2022-10-22
1583,15,421,178,2024-06-14
1584,20,490,198,2021-12-26
1585,417,802,2,2022-12-05
1586,295,1850,34,2024-01-15
1587,488,1878,177,2023-12-11
1588,362,315,89,2022-02-11
1589,212,548,77,2022-08-29
1590,169,1038,199,2022-01-18
1591,482,364,175,2022-01-03
1592,246,1262,48,2022-06-04
1593,218,465,128,2021-12-01
1594,153,1298,106,2022-06-16
1595,6,944,3,2021-03-05
1596,353,484,167,2024-04-02
1597,170,1286,15,2022-04-13
1598,303,1007,71,2021-12-10
1599,494,1003,183,2024-05-10
1600,430,1461,98,2022-06-07
1601,31,1535,110,2024-03-31
1602,456,1755,191,2023-01-29
1603,161,1725,90,2024-03-16
1604,249,1904,8,2023-12-12
1605,250,1874,105,2021-12-29
1606,218,1336,188,2021-07-08
1607,359,854,76,2021-06-17
1608,55,719,116,2021-11-12
1609,39,1230,142,2022-02-21
1610,397,37,109,2023-01-09
1611,83,1047,15,2022-12-01
1612,309,1864,112,2022-08-22
1613,33,531,134,2022-10-11
1614,365,190,184,2024-10-22
1615,218,512,34,2022-04-19
1616,165,597,180,2022-07-26
1617,73,1604,167,2023-05-18
1618,196,279,198,2024-02-01
1619,428,710,39,2023-03-27
1620,265,65,121,2023-05-30
1621,13,78,67,2023-05-17
1622,460,441,37,2022-04-08
1623,319,1661,11,2023-09-24
1624,94,1036,66,2023-11-01
1625,193,1407,182,2021-12-17
1626,2,203,64,2023-12-12
1627,241,1123,2,2023-01-24
1628,46,1240,88,2023-11-18
1629,82,1922,170,2023-07-25
1630,116,785,158,2024-03-13
1631,478,173,39,2022-01-25
1632,324,1112,56,2023-12-31
1633,359,1001,172,2021-08-23
1634,214,1596,88,2024-01-25
1635,259,1271,87,2024-08-15
1636,469,1867,160,2022-02-01
1637,109,922,59,2023-12-15
1638,46,785,113,2024-01-18
1639,148,1513,159,2023-04-09
1640,126,1410,97,2021-10-20
1641,112,193,173,2022-10-05
1642,212,1562,59,2022-11-10
1643,119,758,13,2022-09-30
1644,406,881,13,2023-09-11
1645,104,1008,198,2023-05-21
1646,265,1129,59,2023-06-07
1647,472,1737,100,2024-05-23
1648,385,271,78,2022-09-11
1649,440,494,16,2021-11-30
1650,166,1600,187,2024-01-24
1651,176,1155,137,2022-08-15
1652,277,613,79,2021-11-25
1653,380,940,183,2023-01-06
1654,233,1059,27,2022-09-30
1655,69,33,20,2024-09-21
1656,114,430,151,2023-12-07
1657,248,728,170,2023-01-01
1658,230,327,104,2023-02-18
1659,322,1876,161,2024-07-23
1660,456,471,149,2023-08-12
1661,61,712,88,2022-04-20
1662,282,686,86,2022-11-10
1663,142,1847,1,2021-02-26
1664,483,1898,95,2022-10-05
1665,389,1084,189,2023-02-23
